trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1458.2071684800458,0,3,12092.016988262521,41391.439769238175,1,0,0.0
1008.5645108041509,2,1,1316.8010873801122,29473.3845510443,5,10,59270627.26467696
1733.0,0,3,31686.112431794485,76921.7474920463,1,0,0.0
1922.493521176222,2,1,1513.9043488172883,36344.236188812465,0,11,98170303.6655008
1610.3928156421396,0,0,127.72089573367893,30024.821804500418,7,0,0.0
1764.0,2,4,5047.585686008116,49965.99804141831,1,0,0.0
1276.2600158690682,0,0,120.90451585035603,17726.90580800489,7,0,0.0
1579.849606994523,2,4,14.600000381469727,48932.033958773645,6,0,0.0
1852.7408890263928,2,4,1906.1428984040522,20433.62184077783,1,0,0.0
1983.1052519190173,0,3,48126.10666143929,78734.39516131741,1,0,0.0
1307.0,0,0,295.8450710496572,55868.1821204315,7,0,0.0
1740.2804489782902,0,3,8685.988234335236,75914.19695794742,1,0,0.0
1640.782245659591,2,1,3258.478676667638,27847.136663078047,5,2,96448161.14637844
2068.0,0,3,8132.590589375702,34890.19797581265,1,0,0.0
1610.2719498319423,2,1,2620.344761068855,23629.453702669605,5,4,79789739.42378142
1871.5126492260908,0,3,8582.368093009803,99343.87508688765,1,0,0.0
2167.01013336093,2,1,3191.1042371710023,100993.88095794401,5,4,78963204.64926822
1714.0882609813684,0,3,16515.466883086894,69538.48901134748,1,0,0.0
1949.747579833302,2,4,3017.8081509486146,18589.604554226244,1,0,0.0
1690.0440955060678,2,1,944.8244604793165,61533.81500048403,5,2,86353332.77091438
1131.8893049834314,0,3,23846.58630616062,73456.71050876637,1,0,0.0
1837.9745148294269,2,4,3187.8647911708467,12726.818442451962,1,0,0.0
985.5112449708716,0,0,179.64238007684125,36532.74963433303,7,0,0.0
1904.5846768786985,0,3,551.0044692669013,54047.99180928573,1,0,0.0
2171.702082960517,2,4,11844.394085456424,32389.82232601003,1,0,0.0
1639.4537892537617,2,4,3589.615554853507,16578.83478178716,1,0,0.0
1838.3829039450172,0,0,64.89825691261444,15912.778583152896,7,0,0.0
1838.2480824674842,0,2,20164.17975159332,46211.68471066837,1,4,70300654.35685623
1892.2903555710784,2,1,300.0,34140.01576586958,5,4,99985603.95676538
1884.0,2,4,900.0,29523.827069091483,1,0,0.0
1611.0,0,2,4500.0,21314.095381506584,2,2,85610982.47475931
1611.0,2,1,4016.342430080071,57492.39833459265,0,2,24848328.52979424
847.6457558826017,0,0,85.04015814545738,22243.192868698632,7,0,0.0
1776.4366989290904,0,3,43494.29422052799,97354.70425016701,1,0,0.0
907.8311568982234,0,3,10006.946154717252,36112.21009691334,1,0,0.0
1387.9742462265854,0,3,695.1026717583711,34629.78600323459,1,0,0.0
1891.2627203635682,2,4,7168.270011067124,25727.37251734602,1,0,0.0
1852.11908021857,2,1,3362.2252452876546,23479.129218222653,5,1,65858886.334475204
709.1075856617733,2,4,14.600000381469727,34922.171390990334,6,0,0.0
274.22315881419223,2,4,8184.78358107274,30531.999443912202,1,0,0.0
751.8835308309158,2,4,14.600000381469727,23054.722695023065,6,0,0.0
471.13720965155824,0,0,180.52886434960152,48205.44969205616,7,0,0.0
485.70477121466706,2,4,3147.014150348937,19274.087153706972,1,0,0.0
1473.1794449359973,0,3,25139.41248852913,59476.41513157823,1,0,0.0
2048.4477799158444,2,4,14.600000381469727,20830.257810808544,6,0,0.0
1408.418662346418,2,1,2518.4217488267477,15467.41642902305,5,6,78802808.24079907
1579.0919170784284,0,0,73.40446534918925,24492.44979039051,7,0,0.0
1855.205007112226,2,4,14.600000381469727,17509.126733090652,6,0,0.0
847.9978269091779,2,1,1126.37296602802,31520.97827664012,0,2,13802272.394073265
910.0,2,4,8087.216529139407,39709.614343202105,1,0,0.0
469.2800126305051,0,3,510.1229748336314,22489.949806151184,1,0,0.0
