trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
278634,954,1530,0,3,5322.0,33766.1,1,0,0
1033789,3535,829,0,2,3197.0,20848.9,1,2,89602392
582085,1980,1251,0,3,15478.5,40948.0,1,0,0
723459,2476,1276,2,4,14.6,17276.8,6,0,0
3553650,703,1884,0,0,69.0,22008.8,7,0,0
2489306,8212,696,0,3,32588.0,81209.9,1,0,0
745700,2544,2033,0,3,11800.0,48766.5,1,0,0
3588236,1762,1519,0,0,98.2,23140.3,7,0,0
1501666,5120,2111,0,3,23952.0,63287.8,1,0,0
186196,630,1945,2,4,14.6,20985.5,6,0,0
1223550,4190,1472,0,3,11038.0,39736.7,1,0,0
495380,1689,1831,0,2,5058.0,20804.7,2,9,55909562
1091192,3730,1166,2,1,1944.0,26314.9,5,8,83157652
413844,1406,1002,2,4,14.6,24058.6,6,0,0
631298,2155,1015,2,1,1534.0,18533.6,0,10,23068177
531527,1811,1926,2,1,4206.0,41732.4,5,10,37117743
778456,2653,1498,2,4,2300.0,21047.8,1,0,0
3249639,10789,2046,2,4,14300.0,61424.6,1,0,0
53090,176,1843,0,3,44909.0,64692.3,1,0,0
972811,3314,1853,2,4,17500.0,109967.1,1,0,0
2700052,8934,1536,2,4,5000.0,30616.7,1,0,0
48847,163,1898,2,1,612.0,29358.7,0,5,8512616
1488448,5072,2138,2,1,805.0,61614.6,0,8,5224442
1191547,4079,2000,2,4,18600.0,65468.1,1,0,0
10207,35,1585,0,2,5446.0,20733.4,2,10,60448020
229181,779,1474,2,4,1920.0,38787.8,1,0,0
1192651,4082,2163,2,4,3300.0,33175.8,1,0,0
345221,1169,1229,2,1,591.0,12855.8,0,12,2818489
420236,1425,1869,2,1,4069.0,39605.0,5,7,22342765
248300,854,827,0,3,10405.0,30753.9,1,0,0
3617528,2632,1185,0,0,101.5,24114.4,7,0,0
559902,1905,2073,2,1,3506.0,20414.2,5,1,28957480
3470902,4488,2037,0,0,71.5,20894.4,7,0,0
3282503,10906,2037,2,4,14.6,41506.1,6,0,0
766642,2618,248,2,1,3223.0,26021.7,5,12,72358518
3646552,3528,1519,0,0,107.9,27201.4,7,0,0
172416,577,1338,2,4,14.6,27074.3,6,0,0
3466599,3586,1063,0,0,146.6,35840.6,7,0,0
3628361,2957,2068,0,0,176.7,42015.4,7,0,0
3544133,411,423,0,0,148.4,40448.4,7,0,0
789660,2693,1838,0,3,15602.0,42158.4,1,0,0
805698,2746,1620,0,2,6556.0,28418.3,2,3,49268311
695917,2379,1588,2,1,145.0,20246.6,0,5,3021407
969379,3303,1890,2,4,17100.0,33670.6,1,0,0
680833,2323,917,2,4,14100.0,44430.6,1,0,0
412663,1404,1500,0,3,19928.0,70621.2,1,0,0
3655905,3796,180,0,0,21.2,21783.2,7,0,0
759679,2592,344,0,3,17638.0,47656.4,1,0,0
259150,887,2103,0,2,4514.0,20853.4,2,1,52114474
3555434,757,910,0,0,164.5,41835.7,7,0,0
3602862,2201,2129,0,0,72.3,18093.5,7,0,0
1013444,3465,895,2,4,10800.0,29478.4,1,0,0
3593616,1910,2190,0,0,393.1,96250.8,7,0,0
112328,379,1897,2,1,434.0,10210.4,0,2,30392295
486126,1657,1768,0,3,300.0,300.0,1,0,0
3551051,626,910,0,0,155.8,38020.8,7,0,0
2866433,9484,2068,2,4,14.6,4348.9,6,0,0
3583679,1621,1429,0,0,188.4,42271.5,7,0,0
499846,1702,1246,2,4,14.6,23459.0,6,0,0
714452,2443,1849,2,4,2200.0,21698.5,1,0,0
393580,1338,1918,0,3,32559.0,124477.6,1,0,0
112052,378,1771,2,1,4.0,37847.8,0,6,23140502
139401,467,1684,0,3,10249.0,27018.2,1,0,0
3600036,2108,2129,0,0,151.3,39041.8,7,0,0
3644830,3471,1976,0,0,258.2,62980.8,7,0,0
3460861,2028,1580,0,0,33.6,4031.4,7,0,0
3463146,2675,2037,0,0,89.6,22039.2,7,0,0
3656349,3808,2159,0,0,231.3,62549.6,7,0,0
240783,821,2040,2,4,3300.0,14308.4,1,0,0
405896,1381,545,2,4,14.6,21133.3,6,0,0
539775,1835,1347,2,1,1431.0,55733.9,0,1,98761927
3633440,3117,1794,0,0,94.3,23954.5,7,0,0
868995,2959,506,2,4,50500.0,59185.0,1,0,0
1250388,4276,1103,2,4,3000.0,20189.7,1,0,0
430233,1461,2180,2,4,6300.0,98887.8,1,0,0
1982572,6715,887,0,3,200.0,33510.9,1,0,0
375058,1276,816,0,3,500.0,21911.8,1,0,0
3674628,6148,1945,0,0,406.9,102186.9,7,0,0
1108815,3786,1072,2,4,17600.0,29239.4,1,0,0
898101,3061,1894,0,2,2967.0,25190.6,1,6,32453257
1466467,4994,1945,0,3,11500.0,53141.8,1,0,0
3646806,3536,1094,0,0,106.2,22934.4,7,0,0
154801,518,2176,2,4,1800.0,18522.0,1,0,0
46979,157,1847,2,4,2160.0,14092.2,1,0,0
902904,3076,385,2,4,400.0,14908.3,1,0,0
201002,682,1839,2,4,600.0,14052.6,1,0,0
544547,1851,1732,0,3,5000.0,36930.0,1,0,0
3450782,4596,1033,0,0,99.0,30047.4,7,0,0
1026609,3505,1856,2,4,14.6,56814.8,6,0,0
702350,2405,2178,2,4,9700.0,32997.8,1,0,0
596227,2030,1738,0,3,22544.0,78960.2,1,0,0
3609742,2415,1580,0,0,96.0,28745.0,7,0,0
916558,3124,923,0,3,4700.0,20232.0,1,0,0
3584071,1632,1976,0,0,356.2,91997.5,7,0,0
417321,1416,279,0,3,32712.0,104626.9,1,0,0
12274,40,972,2,4,14.6,26656.9,6,0,0
629787,2150,1715,2,1,2019.0,12476.1,5,1,37624383
775819,2646,2047,2,1,528.0,66475.1,0,8,72267347
726070,2484,921,2,1,1390.0,28002.6,0,10,72945260
174840,588,1864,2,1,511.0,13614.9,3,6,40627336
264104,902,1827,2,4,1680.0,19854.4,1,0,0
747781,2550,1074,0,3,1200.0,25044.0,1,0,0
419406,1422,1714,2,1,2655.0,30104.0,5,11,24991828
445261,1513,1138,2,1,1316.0,39524.7,3,8,59476637
3597228,2012,2098,0,0,64.2,16502.8,7,0,0
3562067,953,2190,0,0,110.0,26298.0,7,0,0
1266034,4329,1132,2,4,2800.0,13629.9,1,0,0
705934,2418,1703,0,3,28774.0,100225.2,1,0,0
906040,3087,2129,2,4,14.6,24353.1,6,0,0
3563538,998,1856,0,0,125.8,21436.3,7,0,0
1026286,3504,1517,2,4,2500.0,22239.1,1,0,0
883177,3008,385,2,4,1360.0,22729.3,1,0,0
1165824,3995,1496,2,1,415.0,19351.6,0,11,18222165
164618,551,986,0,3,1600.0,20890.8,1,0,0
