trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1976.0,0,0,106.29573664651437,29193.080253411204,7,0,0.0
1485.684615499023,0,0,75.94029209834633,13988.583925611276,7,0,0.0
1981.6770133175567,0,0,113.22693308661049,29157.24412085853,7,0,0.0
1706.3531945831644,0,2,4251.66801276704,22281.835635261155,2,7,9229751.282160569
1838.5877547491532,2,4,3233.1903493748323,53598.206007392284,1,0,0.0
2111.585095898507,0,2,4702.3738168354,33483.17211085173,2,6,20257899.187819745
1224.2748923334193,2,4,2099.2783298837176,20115.787299178264,1,0,0.0
1772.137789011143,2,1,1500.0,25518.117963155077,0,8,10529805.790431589
350.9459029300209,0,3,2275.9054423740877,26109.74146327422,1,0,0.0
1012.9276369612411,0,2,3119.360837816269,19318.232606117366,1,12,56528317.94001545
557.9531497180475,2,4,38646.84917968738,26932.759522303484,1,0,0.0
1627.2262116648521,2,1,2915.9791661491176,18135.562758891272,5,3,77847274.82389536
1588.867870361822,0,2,37925.32359922881,102059.90709046203,1,6,16391937.802047927
1503.450300106363,0,3,799.9369402985885,39028.62288175372,1,0,0.0
1491.0,2,1,556.9314644805323,27549.55841297309,0,3,65833432.086075574
1550.0,0,3,329.3963044944064,52986.42171174017,1,0,0.0
1468.7293639259058,0,3,18028.16745449164,54464.514640544134,1,0,0.0
1945.0,0,3,22513.36790651417,69586.51234154865,1,0,0.0
1468.7501868865406,2,4,14.600000381469727,48512.59126073102,6,0,0.0
1837.3132452509087,0,0,76.78023573378934,18620.016569824456,7,0,0.0
920.0521522690109,2,1,3098.309418279569,21160.82650145941,5,10,66215993.250666015
1840.946395076148,2,4,2101.4179220055216,40400.88303575597,1,0,0.0
1984.8190896943822,2,4,14.600000381469727,70795.5670497862,6,0,0.0
1307.0,2,5,1190.166391697124,53107.39850819896,1,0,0.0
963.9659888710295,2,4,12679.147058311453,62192.051484377145,1,0,0.0
1307.0,1,4,20709.058991728903,24179.544611590703,1,0,0.0
1838.0,2,5,3147.7840593761116,15576.24453748869,1,0,0.0
277.7667394487984,2,1,1196.454712395754,25393.73952911683,0,12,12219946.717837054
1703.0,0,0,85.5847347547089,19449.984720119588,7,0,0.0
2128.6248072741196,0,0,60.04525813289017,14485.460209950039,7,0,0.0
2185.3139006275214,2,4,1405.7207893282443,17595.696430636654,1,0,0.0
2164.889415587183,2,1,132.59536389883556,41258.2008646814,3,3,83294920.5291406
1794.0,2,4,3300.0,26072.571671753787,1,0,0.0
772.217220634542,0,2,6143.275740225424,30579.476328183566,2,4,72070766.21237005
607.0,2,4,30.0,34616.63770340206,6,0,0.0
680.6838088900222,2,4,10695.317772215158,35860.72013958573,1,0,0.0
1806.5096639490089,0,0,257.4220931096146,69843.983753456,7,0,0.0
1641.0,0,0,239.05094616065102,53440.66826356068,7,0,0.0
