trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1736.7439034258525,0,0,107.61776670328692,26946.196658144883,7,0,0.0
1629.3766275562812,2,1,6772.804342954935,20032.75622758035,8,8,47339469.64593054
1148.0585444106184,0,0,209.32988905385514,53854.4367145412,7,0,0.0
1838.8999079850596,2,4,1162.2630868953338,26256.314229775013,1,0,0.0
1276.811556055498,2,1,356.1870808823385,22865.444176359943,0,1,24488497.86931513
1637.7836485684272,2,1,600.0,14394.141315333583,1,12,87850156.97939639
1803.1235624992255,2,1,3019.045777049214,19904.877349754486,5,3,94967937.62267466
1733.0,2,4,4383.24508760932,25581.47132712511,1,0,0.0
1836.0877614792869,2,4,3525.3366310873153,19822.18704000072,1,0,0.0
1063.0,0,0,253.15213731925834,48094.92181611974,7,0,0.0
1891.7830944238594,0,0,279.338395092206,60409.36371037561,7,0,0.0
481.8031265335371,0,3,16216.792534047636,41240.743006284516,1,0,0.0
1984.2706430749176,2,1,3900.1142077141035,37538.654611250626,5,10,78679493.7303974
1945.0,0,2,5699.125584364306,32252.309675098186,2,6,23249106.616158288
1694.3856519344586,0,0,77.81187262273622,19256.562063672285,7,0,0.0
510.6726776995961,0,3,3229.5671921537073,25042.740931356722,1,0,0.0
2015.9092296835668,0,3,16584.61239559466,25985.51287102237,1,0,0.0
1710.7913632448503,2,4,846.5742118191057,48881.984540566526,1,0,0.0
1474.647069551728,2,4,14.600000381469727,17349.958570163544,6,0,0.0
1529.216971874574,1,4,10140.275317346948,29547.83152005177,1,0,0.0
1164.2816374991742,2,1,403.5836057668903,19763.966383037812,8,11,759954.3402706129
1215.0,0,0,204.0417592209531,24974.158914466156,7,0,0.0
1647.3576258617034,2,4,14.600000381469727,39379.74210671595,6,0,0.0
1931.7136847978995,0,0,287.2215859345334,65102.68341023548,7,0,0.0
1652.375271179585,2,1,1.010765729813102,35096.19189392249,3,11,49646106.32905921
1591.1774429563886,2,1,741.0841348547208,31123.073766660524,5,13,8586434.416563723
1154.2540092367337,2,4,1512.6244498904312,28466.494368699736,1,0,0.0
1473.7120689349242,2,4,2965.0167958439715,27492.825132350743,1,0,0.0
819.2361495477263,2,4,14.600000381469727,25602.740891622256,6,0,0.0
2190.0,0,0,189.55308185786234,42078.37315187099,7,0,0.0
1788.4751541801754,0,0,43.152917893368446,12302.970204349553,7,0,0.0
2129.0,2,1,2062.0979923196132,11270.089049801581,1,12,77912840.19648626
1806.735027113567,2,4,14.600000381469727,50501.98028243362,6,0,0.0
1159.1517394760106,2,4,14.600000381469727,68352.70773011296,6,0,0.0
944.8263044119121,2,4,5597.554319963634,27791.731400401244,1,0,0.0
519.7538387745776,0,3,11446.90958890807,37714.96647627159,1,0,0.0
1503.1096672108947,0,0,266.42144053363427,60177.22816993734,7,0,0.0
1154.0,2,1,4521.334937948297,47110.915084517925,8,10,85458408.85018075
994.1770323844237,0,3,17558.745062236572,57192.03569275659,1,0,0.0
1950.1440885616246,2,4,14.600000381469727,20118.20163163909,6,0,0.0
1961.214505516054,0,2,45695.18278263451,64720.883242919284,1,10,55117750.488134205
1733.0,2,4,13501.795421049825,48514.57994655592,1,0,0.0
1975.552900150199,0,0,184.09996861725887,44098.93641236465,7,0,0.0
1737.1788987945743,2,4,12422.094981441716,48307.52272567923,1,0,0.0
1927.5639031976434,2,1,3701.411551155038,74042.06598371938,0,4,9281944.852343326
1672.0,0,3,7431.633678628702,33129.13940988525,1,0,0.0
1928.1953573772785,2,1,480.39337426662917,44342.09911997476,5,13,83999384.37129876
1138.0795976955496,2,1,463.99774344065713,25197.16410762774,8,4,97067096.07643993
749.8703676903366,0,0,191.12850851947263,43751.120035037224,7,0,0.0
1279.8502088237794,0,3,11229.82280197357,54086.79439297294,1,0,0.0
1076.9399455619828,2,4,2081.186792737256,35490.884948185034,1,0,0.0
2141.6415274209703,1,4,14042.685228891294,9191.59415068561,1,0,0.0
953.7641386953236,0,0,100.2243626529248,24558.02974572456,7,0,0.0
1683.6229190188296,0,3,20072.27994187312,51796.5780943744,1,0,0.0
698.3301223527579,2,4,2001.7091014871464,20865.010523083125,1,0,0.0
2167.175083524508,1,4,4343.407073355722,95106.22078808739,1,0,0.0
1190.5087930974998,0,0,117.24365027242185,22929.36221353414,7,0,0.0
1654.5276797164809,2,1,3600.0,33220.12445632739,5,10,12272196.512754243
1825.4257990742137,0,0,76.75866149410146,17099.12808843324,7,0,0.0
1043.2886399084944,0,3,23230.680854095986,55777.53209306866,1,0,0.0
1459.0352107701638,0,0,115.61832935369725,21642.796292701518,7,0,0.0
1420.1463941110087,2,1,699.9643936966886,33027.053058103236,3,7,11643011.44885521
1469.6709950517597,2,5,3463.8390859828187,38280.41329542176,1,0,0.0
364.10100108480003,0,3,21388.750790879043,57402.027041030684,1,0,0.0
576.0,2,4,26423.983246325373,53374.080538317554,1,0,0.0
853.7201005044137,2,4,14.600000381469727,21996.02048932251,6,0,0.0
1435.034749759267,2,4,691.4426286028533,28100.988679554383,1,0,0.0
1835.0,2,4,6398.151049719295,64405.309582071975,1,0,0.0
1361.8040450936853,2,4,1148.7625638024704,23819.106467671656,1,0,0.0
1683.8995080132463,1,4,19255.04874314579,31074.001168040108,1,0,0.0
1881.6578903879115,2,4,19549.22834685658,42248.91893832639,1,0,0.0
1309.882480318602,2,4,14.600000381469727,46956.75891060362,6,0,0.0
1951.708557541396,2,1,2900.2609545909268,74101.4503744374,5,9,81369420.49162202
1333.4170909070674,2,4,2987.1989499915485,54540.67066771321,1,0,0.0
1677.1758985636486,2,1,2004.429346481372,18213.03923855148,5,9,31584824.550160516
2079.668334990872,2,1,1779.4823698166363,66781.18344726413,0,9,99685650.88554224
1094.0,2,4,1800.0,69822.8852343694,1,0,0.0
1624.4021972333808,2,4,6219.156504026185,60742.12417842971,1,0,0.0
1764.0,2,4,5002.343041152329,30636.027746683085,1,0,0.0
866.9535001874102,2,1,1524.7880191679697,31354.612682220522,5,11,46703379.827311434
1703.327987369293,2,1,5785.465551529811,29268.346087384325,3,12,18722763.813878726
1368.4294209479256,2,4,30.0,31632.87805000551,6,0,0.0
699.3654068946317,2,4,14.600000381469727,27143.85921751997,6,0,0.0
1437.741007570448,0,2,6128.786873523131,29151.506699033747,2,11,35429410.65863293
1393.4265144692945,2,4,5302.976891514204,37266.75375176344,1,0,0.0
2051.468229972813,2,4,20166.806343505363,49096.54531607318,1,0,0.0
377.5925753064478,2,4,4835.461770342266,48912.03277839609,1,0,0.0
1915.0,1,4,12361.477517193276,9014.856036959674,1,0,0.0
1789.5130178105394,2,1,2166.3363732798757,34578.055300256274,0,9,49382340.0088561
1764.0,2,1,4577.469764154644,57697.97303217037,8,12,34178070.37240221
1892.3222851839332,0,3,1112.6732798236224,20040.562144919742,1,0,0.0
2073.4737734877244,2,4,14.600000381469727,12799.812930935135,6,0,0.0
1611.0,2,1,3299.400323946077,31976.133996566983,5,12,50059282.73389195
1061.807861417239,2,4,3301.7643604992118,32547.575669775946,1,0,0.0
38.152746896005226,0,3,313.48214563581894,354.8009346731334,1,0,0.0
2068.0,0,3,12731.359976816206,25113.878357403555,1,0,0.0
826.0379769785612,2,4,28064.920546605896,64082.30627299859,1,0,0.0
890.6213675816324,2,4,14.600000381469727,15244.449935103115,6,0,0.0
1556.8060705684914,0,3,37830.06272741374,77301.13635995262,1,0,0.0
250.86046107580472,0,3,34401.57004321855,129369.56775270197,1,0,0.0
1281.6401525214712,2,4,11092.701547460172,54466.61584116189,1,0,0.0
1509.1070195263667,2,4,2000.9462014122478,22960.79286804109,1,0,0.0
1276.0,0,3,26355.31756809054,78884.14405545594,1,0,0.0
856.9079439638081,2,1,6080.573134017716,60271.40482638053,5,13,54459461.357970014
1582.8325142113179,2,1,1717.6748017940295,20121.245495527844,5,13,70410448.00843309
1841.2567213145908,2,4,6777.857948814111,52566.132363382225,1,0,0.0
155.55540221138529,0,2,21109.935647321225,41439.01806381718,1,8,65967251.26737697
941.0,0,0,160.21831420138813,38495.91717313512,7,0,0.0
2167.7980164017476,2,1,3830.6608989157157,95749.18436916773,5,11,41117214.638218045
738.5715992528045,2,4,9615.396638555472,90179.49007651336,1,0,0.0
1945.0,0,3,13831.12497111274,22282.709323251795,1,0,0.0
648.10709684304,0,0,104.35952224285712,28739.677689700697,7,0,0.0
1845.4537679845378,2,4,959.533659923913,24979.21012346853,1,0,0.0
975.839550337877,0,2,3299.3036473423053,20619.790706525404,1,1,20313299.924630392
1491.0,2,1,1349.1479094615186,17624.796530011186,0,12,12535081.755767342
1555.288888155758,2,4,14.600000381469727,30475.25432747871,6,0,0.0
1410.8873819256153,2,4,2697.2980336711125,22342.315459269925,1,0,0.0
1835.937817850713,2,4,1704.444447630146,19408.69267631109,1,0,0.0
2171.046515664418,2,1,3496.376008044768,18424.23271821532,5,10,51312981.05963295
1074.012834344488,2,4,12955.765461329249,42452.0782489242,1,0,0.0
1465.8645156701116,2,4,14.600000381469727,35708.63438969239,6,0,0.0
2037.0,0,0,94.56641129599822,19405.644578976557,7,0,0.0
1652.079644602995,0,2,3111.7491221519617,20676.80973137576,1,12,56723442.63750198
1491.0,2,1,2900.0357090864254,72507.8945083212,0,1,51957661.650978796
732.0174835677445,2,4,2669.796957849639,32561.756391175153,1,0,0.0
2049.5696967542694,2,4,24602.256467015093,62846.44455159952,1,0,0.0
1210.6728920751063,0,0,87.46916030422494,18703.76042569628,7,0,0.0
1413.4163660660774,2,4,7015.177039468221,29967.615684395543,1,0,0.0
372.6862010540995,2,4,3003.25004655035,15486.271852894231,1,0,0.0
951.8383689371565,2,4,3026.012632587626,18965.339632324754,1,0,0.0
1403.8687412583852,0,3,2098.871789309217,17520.803915039287,1,0,0.0
1834.9095796006995,2,4,2601.2309614011497,53295.75045290431,1,0,0.0
644.5459350166718,0,2,6785.607789608228,24145.679608862127,2,11,61955681.36418186
1425.8513897699636,0,0,73.05417247324426,18262.441879345613,7,0,0.0
1460.0,2,4,2284.1076038677106,58130.093010553035,1,0,0.0
2116.602746277877,1,4,12186.336515543397,64918.08938238574,1,0,0.0
1307.0,2,1,5099.563334818542,45441.451155694805,5,6,97337824.63930266
1976.0,2,1,9269.956940710916,78093.36094135103,5,9,65025019.68662812
1434.0418003082375,2,4,11374.886175816782,32829.285136204846,1,0,0.0
2011.6007951390627,2,1,697.5218102798831,21321.250222673745,3,5,56738595.37004432
1825.0,2,1,3555.6205817243,23870.772625430887,5,1,17289073.01610004
1137.5521237037574,0,2,29646.23292295143,30352.106854204343,1,6,23563909.92837835
432.22188791152695,2,1,1996.967343441143,29884.30019346646,3,2,80274597.83898205
705.7666739571471,2,1,2702.5527825368918,24439.468121892438,5,5,62095555.10118503
1547.4265788199953,2,4,1800.0,41022.93367597619,1,0,0.0
1866.6611533941427,2,1,334.0059075754042,11233.087777985771,0,9,65713774.01826962
422.3775364359022,0,0,183.91742192695102,38496.9907865599,7,0,0.0
1189.2987038572644,2,1,5032.402156202767,35932.136380349795,8,11,32577370.979854155
2068.0,2,4,14.600000381469727,17529.089177188198,6,0,0.0
1835.0,2,4,2515.1517132517292,32022.352443316966,1,0,0.0
1866.0838553164024,2,1,658.5227208580534,52627.01143889312,0,4,25190725.97461886
1714.4375747857105,2,1,4440.465408498114,37883.72872604071,5,8,18322854.152839202
369.91419355886103,0,2,3386.241611757733,10116.039932181206,1,7,42255064.21992688
1761.4725887160541,0,2,4503.573321546237,31575.52695376775,2,11,51623137.89690956
