trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1176969,4035,545,2,4,14.6,28339.0,6,0,0
3149289,10451,1838,2,1,4653.0,11470.2,0,9,73621487
774129,2642,1138,2,1,792.0,28546.1,5,5,2104819
722086,2472,1593,0,3,15935.0,81481.3,1,0,0
705785,2417,1246,2,4,14.6,12086.5,6,0,0
3502500,8625,1429,0,0,148.0,40151.1,7,0,0
601277,2047,2035,2,4,3120.0,35042.0,1,0,0
867507,2953,1476,2,4,900.0,30002.1,1,0,0
2866422,9484,1733,2,4,14.6,29000.8,6,0,0
3600711,2131,1641,0,0,127.5,30071.8,7,0,0
1105340,3776,1945,2,4,14.6,67879.8,6,0,0
264156,902,668,2,4,14.6,28693.4,6,0,0
795660,2711,496,2,1,7300.0,51303.8,5,7,40865373
2123543,7190,2080,2,1,1056.0,28052.8,8,7,63233262
2350073,7753,2037,2,4,14.6,68655.3,6,0,0
3462689,2571,2006,0,0,270.9,61148.6,7,0,0
141618,473,1688,2,4,1200.0,25810.3,1,0,0
982485,3353,1590,2,1,10616.0,10453.9,5,12,11269444
3055822,10131,1110,0,3,3000.0,38605.6,1,0,0
3607350,2341,2037,0,0,76.5,18978.6,7,0,0
3541572,334,1856,0,0,279.2,62814.8,7,0,0
482125,1641,1537,2,4,38400.0,43957.9,1,0,0
623052,2124,1760,2,4,9300.0,54154.7,1,0,0
3605864,2293,2129,0,0,156.6,38955.4,7,0,0
2777423,9192,1125,2,4,14.6,70512.0,6,0,0
601198,2047,2045,0,2,4727.0,39912.3,2,7,94977980
411386,1401,1258,2,1,2463.0,41682.8,5,5,35891682
14363,47,1827,2,4,4500.0,27463.6,1,0,0
3569756,1189,1580,0,0,105.8,26839.5,7,0,0
79004,264,1338,2,4,14.6,30362.5,6,0,0
3537777,220,698,0,0,89.1,21361.3,7,0,0
1308016,4467,1990,0,2,21550.0,48658.9,1,3,42645382
1215226,4159,1059,2,4,7800.0,47866.1,1,0,0
217155,738,749,2,4,900.0,44719.8,1,0,0
3575245,1366,1703,0,0,127.4,30129.6,7,0,0
104552,357,1985,0,2,3103.0,23957.6,1,6,51268827
3659682,3915,1519,0,0,186.2,40555.7,7,0,0
3470400,4389,1519,0,0,146.9,35921.9,7,0,0
44344,148,1712,2,1,1736.0,18278.9,1,9,85938459
784509,2673,675,2,4,800.0,45887.2,1,0,0
3447703,2175,211,0,0,196.5,34692.0,7,0,0
570136,1940,979,2,1,3106.0,15538.7,5,4,89983695
519581,1774,1623,0,2,3255.0,17229.1,1,3,99007290
3649914,3625,2006,0,0,68.2,17201.2,7,0,0
824865,2810,1104,2,4,4700.0,26678.5,1,0,0
2256421,7445,450,2,4,8700.0,24696.4,1,0,0
3638504,3261,760,0,0,73.3,19284.7,7,0,0
950180,3239,1795,2,4,1280.0,24443.8,1,0,0
765573,2615,1140,2,4,2300.0,21332.1,1,0,0
552742,1882,495,0,3,5855.0,33485.2,1,0,0
1096818,3748,1047,2,1,308.0,16674.7,1,9,77061086
1321580,4511,1618,2,4,1400.0,32628.7,1,0,0
126121,425,1254,2,1,2390.0,26715.0,5,10,21181220
3580515,1520,1246,0,0,92.8,22227.9,7,0,0
840774,2862,1652,2,1,5728.0,57302.4,0,2,24443286
77452,257,2037,2,4,14.6,24794.8,6,0,0
3545696,455,2129,0,0,101.3,25686.3,7,0,0
1555536,5290,1662,0,3,500.0,500.0,1,0,0
608237,2070,891,2,1,8092.0,25318.7,5,9,36406797
927136,3160,2112,2,1,8364.0,77959.1,5,5,5269879
618908,2112,2078,0,3,10100.0,46335.4,1,0,0
397599,1352,690,2,4,13100.0,38232.1,1,0,0
2350117,7753,1088,2,4,18700.0,61700.4,1,0,0
497298,1695,1943,0,3,37034.0,141441.2,1,0,0
688603,2352,1045,2,1,34.0,63345.2,0,4,79024326
754776,2575,1889,2,4,1680.0,15158.2,1,0,0
236491,808,1891,0,3,15420.0,33095.7,1,0,0
79862,267,1604,2,4,480.0,23238.0,1,0,0
112004,378,1411,2,1,2.0,77208.8,3,10,70710897
2373246,7824,1094,2,4,14.6,71473.3,6,0,0
326510,1115,1104,2,4,630.0,19449.9,1,0,0
637127,2176,203,0,3,25406.0,96673.2,1,0,0
92934,317,1529,0,2,5922.0,30855.8,2,2,16824597
296879,1012,1842,2,4,2400.0,33290.3,1,0,0
3504868,8896,1764,0,0,171.6,45506.7,7,0,0
1018261,3479,921,2,1,7650.0,16086.9,5,9,1348793
259212,887,1808,2,1,3009.0,19771.5,5,3,94832020
777465,2650,1945,2,4,14.6,53351.8,6,0,0
471009,1603,849,2,4,14.6,24496.9,6,0,0
287666,986,1251,0,2,6057.0,12738.1,2,13,69630348
3556988,815,1246,0,0,80.1,19762.6,7,0,0
3553038,686,454,0,0,117.6,24848.3,7,0,0
292336,1000,2015,2,1,2852.0,75277.2,3,8,62838387
1268179,4337,845,2,4,27900.0,98098.9,1,0,0
562982,1915,2130,2,4,3960.0,19837.2,1,0,0
349047,1184,1121,2,4,5400.0,27533.8,1,0,0
3621303,2745,2098,0,0,192.3,46889.1,7,0,0
633004,2161,1429,2,4,30.0,67095.5,6,0,0
501263,1708,1290,2,1,4519.0,19649.1,5,5,89942037
599723,2041,1802,0,3,6946.5,41952.9,1,0,0
562821,1914,1743,0,3,3600.0,63337.8,1,0,0
965305,3289,1469,2,1,3419.0,34379.5,5,10,95194470
3603798,2229,1733,0,0,136.9,32240.4,7,0,0
503082,1715,1669,1,4,8641.0,16515.6,1,0,0
68962,229,1828,2,4,3200.0,25740.0,1,0,0
305996,1043,1896,2,1,6433.0,68849.0,5,7,18801582
172638,578,2051,2,1,17.0,48578.5,3,6,88757896
300215,1022,1094,2,4,30.0,45701.7,6,0,0
158496,531,1526,0,2,3216.0,21732.9,1,13,11388463
3587776,1743,2037,0,0,177.3,44230.1,7,0,0
800297,2729,805,2,4,2500.0,28837.9,1,0,0
648385,2216,1460,2,4,14.6,35309.8,6,0,0
3451616,5267,1429,0,0,244.7,41191.3,7,0,0
997281,3405,1197,0,3,20482.0,50463.3,1,0,0
149161,497,344,2,4,14300.0,41114.2,1,0,0
188173,636,2144,2,4,3000.0,14313.6,1,0,0
189110,640,1142,2,4,300.0,24607.0,1,0,0
1092375,3735,1537,0,3,22253.0,57683.6,1,0,0
129595,435,613,2,1,3189.0,13897.2,5,7,75157016
822356,2801,1838,0,2,5962.0,34097.8,2,4,93212657
822805,2802,438,2,4,4000.0,24718.5,1,0,0
573696,1952,1833,2,4,2400.0,28014.5,1,0,0
981099,3348,1920,2,1,5787.0,59710.4,5,4,18148541
110492,373,1836,0,3,4100.0,37314.1,1,0,0
1562766,5313,557,2,1,5011.2,70436.3,8,9,80564933
941185,3212,1102,2,4,300.0,33413.0,1,0,0
773782,2641,2141,2,1,5126.0,99396.4,5,12,13973546
2304743,7606,1288,0,3,27159.0,71017.2,1,0,0
377152,1284,1936,2,4,4100.0,37646.1,1,0,0
103958,354,1440,2,4,8700.0,41969.4,1,0,0
752720,2568,1114,2,4,2100.0,50430.3,1,0,0
728304,2490,1868,0,3,14379.0,55914.1,1,0,0
106650,362,1154,2,4,14.6,26935.7,6,0,0
1026087,3503,2122,2,4,20000.0,77729.2,1,0,0
994608,3392,1086,2,4,2080.0,39733.7,1,0,0
409726,1395,1379,2,4,4100.0,12305.1,1,0,0
1042673,3566,393,2,4,700.0,15122.5,1,0,0
1035558,3541,2159,2,4,14.6,29254.8,6,0,0
235394,803,1945,2,4,14.6,23476.5,6,0,0
3624384,2841,1154,0,0,76.6,16785.5,7,0,0
3509710,9263,1550,0,0,74.7,26953.2,7,0,0
1126926,3849,1228,2,4,8100.0,34506.2,1,0,0
2078141,7045,2049,2,1,6015.3,87338.3,8,7,36153978
421391,1429,946,2,1,2166.0,21595.5,5,3,8150911
3531755,39,1764,0,0,86.7,21166.0,7,0,0
660091,2253,1316,2,4,1360.0,30553.4,1,0,0
106684,362,123,0,3,6300.0,16766.7,1,0,0
315435,1076,1825,2,4,14.6,60257.9,6,0,0
555614,1891,375,2,4,570.0,28361.3,1,0,0
3552836,679,2190,0,0,243.5,60322.0,7,0,0
3412718,11328,1832,2,4,5400.0,34614.7,1,0,0
481694,1640,1399,2,4,14.6,35573.2,6,0,0
297226,1013,2037,2,4,14.6,19681.7,6,0,0
3453050,6034,395,0,0,168.9,11395.1,7,0,0
408765,1392,583,2,1,4216.0,34474.7,0,10,15265077
940030,3208,1995,2,4,14700.0,31335.1,5,0,0
1176818,4035,1770,0,2,29880.0,99372.8,1,13,86406272
2762529,9140,2171,2,1,334.0,22670.3,8,7,91346168
476182,1623,1682,2,1,9160.0,43773.0,5,11,2717727
49823,167,1742,0,3,43572.0,109470.0,1,0,0
1137026,3884,2163,2,4,3200.0,13554.0,1,0,0
95906,327,589,2,1,3805.0,35477.3,0,5,47999680
759980,2592,603,2,4,6700.0,33617.8,1,0,0
1054945,3608,1844,2,4,20100.0,36135.8,1,0,0
529684,1805,1622,0,3,17300.0,51108.0,1,0,0
605730,2062,1352,0,2,43095.0,71895.3,1,3,10179949
516815,1766,2068,2,4,14.6,20995.3,6,0,0
3586637,1705,849,0,0,132.0,27542.5,7,0,0
312047,1065,1139,0,3,1300.0,35116.2,1,0,0
3528767,11265,788,0,0,85.9,17821.2,7,0,0
1298830,4434,1108,2,4,15000.0,65877.8,1,0,0
465728,1584,788,2,4,14.6,17046.4,6,0,0
761975,2600,2037,2,4,14.6,94354.5,6,0,0
56517,188,2037,2,4,14.6,71232.0,6,0,0
384762,1307,2143,0,3,4946.0,19007.9,1,0,0
3612242,2486,668,0,0,90.4,28534.1,7,0,0
1134104,3876,449,0,3,16832.0,55745.1,1,0,0
502772,1714,1282,0,2,4951.0,24549.5,2,11,26536172
1028330,3511,1869,2,4,400.0,19463.2,1,0,0
1794062,6083,1837,2,4,6800.0,56813.1,1,0,0
1440967,4907,824,2,1,1253.0,23962.8,0,1,5604631
569982,1939,1774,2,4,7700.0,12766.9,1,0,0
597480,2033,1945,2,4,14.6,30510.8,6,0,0
1294990,4423,1194,0,3,7844.0,26153.8,1,0,0
529601,1805,1460,2,4,14.6,84800.2,6,0,0
2315091,7637,2182,2,5,2200.0,80124.7,1,0,0
3628675,2967,1550,0,0,145.2,36221.7,7,0,0
816690,2781,1325,0,3,500.0,44309.1,1,0,0
51547,173,769,0,3,17313.0,34003.8,1,0,0
360951,1226,1861,0,3,5740.0,16308.9,1,0,0
118165,396,756,2,4,13800.0,37324.3,1,0,0
3578838,1472,1672,0,0,144.0,34180.3,7,0,0
923717,3147,914,2,4,14200.0,33240.9,1,0,0
781744,2665,750,2,4,850.0,14700.8,1,0,0
706200,2419,955,0,3,32684.0,103501.6,1,0,0
459387,1562,1819,2,4,1350.0,21478.9,1,0,0
634321,2167,1957,2,1,5922.0,92433.9,5,5,18770349
921230,3139,1121,0,3,400.0,17100.0,1,0,0
1391765,4743,301,0,3,37500.0,123044.0,1,0,0
928126,3164,979,2,1,2971.0,15036.0,5,11,53459769
3666087,4626,1672,0,0,47.9,8432.4,7,0,0
1107863,3784,1990,2,1,3360.0,29336.2,0,4,35721373
1013558,3465,1033,2,4,14.6,46215.3,6,0,0
1814560,6148,1138,0,3,23038.0,42460.4,1,0,0
2833924,9377,1288,2,1,3983.0,88637.1,0,1,52341222
208928,709,1338,2,4,14.6,63303.4,6,0,0
3144478,10436,1205,0,3,9900.0,18196.0,1,0,0
1596706,5423,1407,2,1,4068.0,64960.2,3,1,59710752
120845,405,1895,2,1,9632.0,7803.9,5,7,56718403
3648459,3584,1703,0,0,244.6,45918.5,7,0,0
959464,3268,2140,2,1,251.0,24051.5,1,4,1312548
266312,911,1421,0,3,39150.0,74930.0,1,0,0
3489773,7542,1399,0,0,172.4,42135.0,7,0,0
531683,1811,2074,2,4,9600.0,50833.8,1,0,0
36376,117,1773,2,1,2329.0,30052.8,5,2,59419953
307092,1047,760,2,4,14.6,27535.4,6,0,0
476259,1623,1550,2,4,14.6,30695.3,6,0,0
3597067,2009,1733,0,0,251.9,52050.3,7,0,0
464476,1580,1326,2,4,13500.0,22452.2,1,0,0
1136323,3882,2019,0,3,200.0,15896.5,1,0,0
441147,1499,1440,2,1,3666.0,33642.4,5,3,54662084
496850,1694,1495,0,3,26322.0,77973.0,1,0,0
1005731,3433,2159,2,4,14.6,20782.6,6,0,0
632710,2161,1106,2,1,2770.0,18623.9,5,2,11111456
81962,274,1464,2,4,960.0,36797.9,1,0,0
674082,2303,1684,0,3,19809.0,53941.9,1,0,0
