trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
644608,2201,1315,2,1,1357.0,17260.9,1,5,47068661
859244,2928,1532,0,2,5531.0,30873.8,2,5,7849169
155335,520,678,2,1,2332.0,15278.8,5,7,67366206
569381,1938,1708,0,3,24150.0,60168.1,1,0,0
839084,2857,2085,0,3,23356.0,97890.4,1,0,0
3528037,11138,1915,0,0,294.4,82397.3,7,0,0
171921,576,1107,2,1,3662.0,32648.4,5,8,71033382
619641,2115,2129,2,4,14.6,11231.3,6,0,0
463068,1575,819,2,4,14.6,15255.9,6,0,0
111730,377,1687,2,4,15000.0,95449.7,1,0,0
261559,896,1711,0,3,9802.0,24386.2,1,0,0
3624041,2830,1733,0,0,120.8,28300.9,7,0,0
704863,2414,2143,0,2,2949.0,18936.0,1,4,94407939
1080024,3688,1636,2,4,19200.0,28217.2,1,0,0
532127,1813,512,0,3,18507.0,106939.6,1,0,0
1583730,5385,1715,2,1,2489.3,43614.8,8,6,92821448
3446199,1012,1856,0,0,86.2,18765.2,7,0,0
67819,225,1018,0,3,800.0,33284.6,1,0,0
228117,774,1628,2,4,8700.0,26855.1,1,0,0
374334,1274,1915,2,4,30.0,64970.4,6,0,0
572998,1949,1683,2,1,487.0,36339.1,0,5,89576708
482877,1644,2135,0,3,15306.0,54522.4,1,0,0
703703,2411,849,2,4,14.6,53472.6,6,0,0
3555406,755,2037,0,0,240.7,42887.3,7,0,0
3414604,11333,1942,1,4,18886.0,35061.0,1,0,0
3546451,477,1185,0,0,194.3,50091.8,7,0,0
3631566,3056,1794,0,0,90.4,22583.0,7,0,0
1310155,4473,2006,2,4,14.6,50302.1,6,0,0
1109192,3787,1100,2,4,500.0,41612.8,1,0,0
3586701,1706,1338,0,0,143.8,36505.4,7,0,0
401101,1366,1868,2,1,310.0,22825.9,0,10,24074399
678656,2318,1672,2,4,14.6,34750.3,6,0,0
227509,773,1844,2,4,500.0,44989.1,1,0,0
3460368,374,58,0,0,68.6,22009.6,7,0,0
3512804,9591,333,0,0,256.0,61232.3,7,0,0
968351,3300,1913,2,4,5100.0,26270.0,1,0,0
561992,1912,614,0,2,6338.0,25738.7,2,6,68424361
3543711,400,1368,0,0,159.8,35794.6,7,0,0
519285,1773,831,2,1,2877.0,13479.9,5,10,35383325
3474712,8330,1884,0,0,221.9,63537.0,7,0,0
3461549,2158,1580,0,0,5.8,13805.8,7,0,0
538153,1830,1519,2,4,14.6,19452.3,6,0,0
386143,1312,1475,2,4,1360.0,24395.0,1,0,0
794766,2707,1215,2,4,14.6,56481.2,6,0,0
3649237,3606,1976,0,0,277.3,68463.4,7,0,0
3533097,77,1550,0,0,158.8,37890.5,7,0,0
1165221,3992,2019,2,4,4920.0,40054.3,1,0,0
1309910,4473,2013,0,3,24425.0,69199.1,1,0,0
245340,842,1287,0,2,4918.0,20723.3,2,3,67591565
1158327,3966,1103,0,3,800.0,800.0,1,0,0
2912841,9646,1680,0,3,22806.0,65480.1,1,0,0
2789011,9235,1094,2,4,14.6,42690.3,6,0,0
530464,1809,916,0,2,20055.0,44739.0,1,2,80314862
612915,2088,1345,0,3,4861.0,28344.8,1,0,0
344965,1168,821,2,4,7100.0,31276.5,1,0,0
231403,787,1125,2,4,14.6,13292.4,6,0,0
3623552,2816,2068,0,0,220.2,46551.4,7,0,0
3410724,11320,1832,0,3,17279.0,44368.0,1,0,0
535890,1825,1801,2,1,1425.0,45944.5,5,9,87801843
279048,955,1825,2,4,14.6,27318.9,6,0,0
2305419,7607,754,2,4,3240.0,14413.3,1,0,0
537074,1828,1559,2,1,1613.0,53945.1,0,11,98265254
667358,2278,1437,2,1,7377.0,51898.7,0,7,48851555
3648044,3574,1672,0,0,120.9,30117.1,7,0,0
470786,1603,2106,2,1,2359.0,40774.8,5,12,92258166
413974,1407,1785,0,3,32463.0,101148.8,1,0,0
3440131,1010,2129,0,0,138.7,40549.2,7,0,0
80042,268,1955,2,1,3121.0,9609.0,5,8,4418570
814624,2773,1503,2,1,36.0,29499.2,3,12,5557954
1035780,3542,1840,2,4,540.0,28838.9,1,0,0
3642398,3385,2037,0,0,160.3,34977.0,7,0,0
1041221,3559,1993,2,4,5800.0,35153.2,1,0,0
373334,1271,1514,2,4,5880.0,12231.4,1,0,0
3598810,2064,1856,0,0,90.3,12822.0,7,0,0
