trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
3623621,2818,2190,0,0,288.8,88531.4,7,0,0
3545049,437,1764,0,0,403.6,101146.7,7,0,0
288267,988,1307,2,4,14.6,33004.9,6,0,0
305052,1039,2008,2,4,55200.0,67505.4,1,0,0
295922,1010,1826,0,3,31039.0,32294.8,1,0,0
3592478,1877,1154,0,0,125.1,31348.7,7,0,0
129085,433,2070,2,4,2000.0,17657.9,1,0,0
3540983,317,2037,0,0,111.7,27253.5,7,0,0
722982,2475,1624,2,1,166.0,12989.2,5,8,27521276
182404,619,1401,2,4,34500.0,65106.1,1,0,0
3284101,10911,1589,0,2,21882.0,55474.4,1,1,26012027
49431,165,1488,2,4,1200.0,25912.2,1,0,0
238417,815,768,2,1,1949.0,11545.4,1,7,93358599
55333,185,2068,2,4,14.6,54664.9,6,0,0
3440366,1052,395,0,0,156.3,26727.9,7,0,0
271837,930,1924,2,4,5200.0,49062.9,1,0,0
113943,385,2017,0,2,3469.0,27512.3,1,5,60511863
384814,1307,1893,2,1,3297.0,12145.5,5,8,88894867
490005,1672,1794,2,4,1000.0,39641.2,1,0,0
1031479,3525,2142,2,1,3084.0,21080.5,5,11,81389748
368632,1253,2137,0,3,17661.0,73090.8,1,0,0
1119321,3824,621,0,3,9298.0,36820.3,1,0,0
1486745,5066,2104,2,1,1018.0,6550.0,0,3,39506387
171852,576,1196,0,2,6207.0,36475.4,2,13,30300313
1544839,5256,683,2,4,4800.0,35685.1,1,0,0
697116,2383,2002,0,3,12300.0,34103.5,1,0,0
579552,1972,748,2,4,480.0,15847.6,1,0,0
79534,266,2071,2,4,11100.0,55632.8,1,0,0
1153966,3947,1567,2,4,15700.0,41611.4,1,0,0
1082159,3696,1952,0,3,22378.0,74034.9,1,0,0
3550751,616,1215,0,0,122.6,31060.1,7,0,0
3450444,4405,2098,0,0,130.3,23644.8,7,0,0
1057558,3615,2129,2,4,14.6,28619.3,6,0,0
3591444,1844,729,0,0,104.3,24920.1,7,0,0
1195243,4092,2127,2,4,9200.0,73286.7,1,0,0
2392050,7890,1843,2,4,4500.0,19927.7,1,0,0
580850,1977,1470,0,3,8672.0,38537.3,1,0,0
303914,1035,2159,2,4,14.6,51196.6,6,0,0
845221,2877,1073,2,4,37100.0,85666.9,1,0,0
406817,1385,2140,0,3,17348.0,68306.2,1,0,0
988294,3370,981,0,2,23855.0,39824.1,1,3,90757017
587203,1999,1286,2,1,2676.0,49571.9,5,3,51544994
887965,3028,1475,2,4,1840.0,21875.4,1,0,0
1156602,3957,1347,0,2,30463.0,76124.9,1,12,15323031
428135,1453,537,2,4,14800.0,38809.5,1,0,0
760026,2592,1983,2,4,3300.0,82372.3,1,0,0
541864,1843,1167,2,1,6994.0,34703.0,5,9,62958741
1531186,5215,1772,2,1,5315.0,56066.4,0,9,81640040
636722,2175,1576,0,3,33657.0,63622.6,1,0,0
3525722,10911,729,0,0,171.1,35376.7,7,0,0
3662791,4079,1185,0,0,138.9,46007.6,7,0,0
70148,234,379,2,4,2160.0,22831.3,1,0,0
980786,3346,2146,2,4,16800.0,31437.1,1,0,0
3630322,3019,2190,0,0,84.7,15128.9,7,0,0
3611689,2470,2037,0,0,166.6,41160.3,7,0,0
1089940,3725,2031,2,4,2300.0,61044.6,1,0,0
49585,165,2161,2,4,300.0,57412.8,1,0,0
129175,433,552,2,4,9500.0,31220.9,1,0,0
549394,1871,1514,2,4,7500.0,39740.0,1,0,0
1318967,4503,1603,0,3,9292.0,25927.5,1,0,0
206809,702,1375,0,2,4220.0,17746.2,2,3,40635764
177235,598,1710,2,1,7781.0,33214.9,5,5,36825537
3293152,10942,1094,2,4,30.0,63638.5,6,0,0
576381,1963,1806,2,1,3175.0,101492.1,5,8,92063742
2834045,9377,1276,2,4,14.6,30258.1,6,0,0
1238260,4237,1802,2,4,23300.0,19811.0,1,0,0
959549,3268,2159,2,4,810.0,22702.9,1,0,0
176183,594,2129,2,4,14.6,22245.3,6,0,0
191216,649,1703,2,4,30.0,54313.0,6,0,0
168150,562,272,2,4,14.6,34033.0,6,0,0
1916691,6495,1591,2,4,6700.0,34176.0,1,0,0
3461041,2056,1368,0,0,132.3,32689.8,7,0,0
596396,2030,2159,2,4,14.6,49366.7,6,0,0
477502,1627,1672,2,4,14.6,38384.4,6,0,0
974842,3321,910,2,4,14.6,13083.0,6,0,0
3656312,3808,1033,0,0,151.3,28254.3,7,0,0
1486094,5065,1701,0,3,32734.0,47119.8,1,0,0
3657685,3849,2159,0,0,254.9,57235.3,7,0,0
111070,375,2159,2,4,14.6,19992.9,6,0,0
331597,1129,1920,2,1,2085.0,38573.1,0,3,57572519
3544309,415,668,0,0,130.5,29987.0,7,0,0
3566780,1102,1945,0,0,109.0,24493.2,7,0,0
3595201,1958,1307,0,0,98.5,24488.2,7,0,0
