trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
686433,2344,1770,0,2,4928.0,23856.4,2,10,74556004
922085,3142,1856,2,4,14.6,13939.0,6,0,0
364589,1239,1374,0,2,6668.0,21526.7,2,4,71884184
1107608,3783,2135,2,1,3041.0,19879.4,5,12,49779665
1234426,4225,614,0,3,22119.0,71936.8,1,0,0
933528,3184,1742,2,1,3410.0,23348.9,5,8,29959482
534596,1821,1560,0,3,20381.0,48655.9,1,0,0
3554223,721,576,0,0,82.2,20183.5,7,0,0
2039153,6910,1827,2,4,5700.0,91193.4,1,0,0
3145884,10440,1197,2,1,1000.0,33710.8,8,1,1623732
244096,837,2037,2,4,14.6,33171.3,6,0,0
976101,3326,1154,2,4,14.6,15959.1,6,0,0
3615680,2576,972,0,0,396.2,36619.4,7,0,0
3610666,2435,788,0,0,192.7,31329.6,7,0,0
496071,1691,2015,2,1,720.0,17026.3,5,3,22764325
148433,496,461,0,3,5404.0,26875.9,1,0,0
851456,2902,1769,2,1,825.0,35149.2,5,9,5844581
950736,3241,675,2,1,3034.0,28942.5,5,13,69585042
3581205,1544,1945,0,0,155.5,39302.8,7,0,0
3637825,3245,2159,0,0,69.5,17572.6,7,0,0
312765,1067,1764,2,4,14.6,146303.1,6,0,0
1150416,3935,1959,2,1,1070.0,51449.5,0,7,46342325
132996,445,1619,2,4,2700.0,36271.9,1,0,0
741188,2530,1799,2,1,99.0,26562.3,5,6,33356398
1256640,4296,574,2,4,3240.0,35087.2,1,0,0
867437,2953,1619,2,1,2848.0,30515.3,0,11,53719216
1014902,3469,1350,2,1,2554.0,29475.4,5,7,92487829
688874,2352,1800,2,4,12400.0,56089.1,1,0,0
175777,593,1375,0,3,13878.0,41378.0,1,0,0
2579260,8519,1145,2,4,6900.0,39880.6,1,0,0
82614,277,1709,0,3,17802.0,111947.1,1,0,0
842865,2868,1891,2,1,3306.0,19977.8,5,5,78688722
580192,1975,1927,0,3,14212.0,42080.1,1,0,0
3662821,4079,2098,0,0,183.1,27288.4,7,0,0
3663808,4330,1519,0,0,276.4,49826.8,7,0,0
930123,3169,2113,2,4,7600.0,15644.7,1,0,0
390020,1326,2037,2,4,14.6,13501.4,6,0,0
616827,2103,1774,0,3,5540.0,22505.4,1,0,0
847674,2886,2006,2,4,14.6,26330.5,6,0,0
303231,1032,1463,1,4,11303.0,48516.8,1,0,0
570079,1940,1434,0,2,4660.0,19954.3,2,6,65423965
633863,2165,1776,2,1,3274.8,12035.5,8,2,40212154
346262,1174,1839,0,3,21904.0,88350.4,1,0,0
430253,1461,1550,2,4,14.6,75256.8,6,0,0
884125,3011,1803,2,4,3000.0,13288.8,1,0,0
853219,2907,1703,2,4,14.6,16032.0,6,0,0
594455,2023,180,2,4,14.6,36418.5,6,0,0
2915126,9656,605,0,3,38059.0,83825.6,1,0,0
1019685,3482,1196,0,2,4674.0,14389.4,2,10,94689869
655660,2241,637,2,4,14.6,33283.4,6,0,0
246449,846,1920,2,4,9000.0,60525.5,1,0,0
328965,1122,1618,0,3,14376.0,32149.1,1,0,0
1907571,6461,1672,2,4,14.6,50137.3,6,0,0
1853015,6273,725,2,4,3000.0,41174.6,1,0,0
2459763,8114,1771,2,1,5958.0,35627.4,5,7,69633596
546239,1859,1529,0,2,6848.0,21356.3,2,7,81454109
751332,2563,980,0,3,4477.0,31126.1,1,0,0
3545736,456,1185,0,0,297.9,82897.1,7,0,0
973760,3318,2111,0,2,2924.0,16929.0,1,9,15605175
2108349,7136,1764,2,4,30.0,38603.6,6,0,0
709798,2428,2180,2,4,3040.0,44211.7,1,0,0
31584,102,1068,2,1,3373.0,16658.2,5,6,63927906
500513,1705,2132,2,4,1440.0,29902.8,1,0,0
3551507,635,849,0,0,166.1,28454.7,7,0,0
3627602,2935,1764,0,0,75.4,17130.2,7,0,0
881481,3003,1813,2,4,2500.0,66187.3,1,0,0
403665,1374,2005,2,4,18900.0,14354.7,1,0,0
517047,1767,1564,2,1,2266.0,68491.8,5,10,54714965
834562,2840,894,2,4,2700.0,32713.7,1,0,0
1096827,3748,1321,2,1,308.0,18670.1,1,9,77061086
1017949,3478,2165,2,1,4906.0,28583.5,5,9,47389072
3601237,2148,1856,0,0,59.8,12689.0,7,0,0
1441119,4907,1806,2,1,2059.0,30874.5,8,5,5619949
639851,2184,1840,2,4,840.0,50742.7,1,0,0
998284,3408,607,2,4,14.6,45011.8,6,0,0
3395227,11271,1464,2,4,1500.0,22623.5,1,0,0
2438177,8038,1474,2,4,22800.0,57182.6,1,0,0
102374,348,1465,2,4,500.0,59022.2,1,0,0
45360,151,668,2,4,2200.0,22539.2,1,0,0
2810179,9307,193,2,1,2735.0,44043.4,0,1,52218389
3572289,1271,1764,0,0,80.3,18681.5,7,0,0
940848,3212,1929,0,2,3484.0,64379.2,1,3,81040405
389200,1323,1649,2,1,9720.0,22415.0,5,8,80685257
1295550,4424,1603,2,4,3900.0,37282.8,1,0,0
3445587,492,1611,0,0,112.0,27184.9,7,0,0
506983,1731,889,2,4,8650.0,14247.1,1,0,0
815704,2778,483,2,4,11500.0,36373.3,1,0,0
878037,2991,1343,0,3,22360.0,42434.2,1,0,0
670019,2286,1825,2,4,7500.0,24636.7,1,0,0
331207,1128,1350,2,1,2070.0,32013.5,5,9,14786029
