trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
894854,3050,1985,2,1,41.0,103598.2,3,2,93120836
3602964,2206,1246,0,0,127.2,29778.1,7,0,0
2768001,9159,2014,2,1,253.0,47737.8,3,13,78505074
257038,882,1472,2,4,2040.0,25260.0,1,0,0
1103930,3771,910,2,4,14.6,22523.0,6,0,0
3282249,10906,355,0,3,41738.0,56138.0,1,0,0
927896,3163,2078,2,1,6514.0,71064.1,0,8,11820799
192722,654,1438,2,1,2885.0,25863.7,5,1,49887746
184553,626,2037,2,4,14.6,30574.6,6,0,0
3576897,1413,1460,0,0,107.4,17868.4,7,0,0
254286,872,1733,2,4,14.6,38407.3,6,0,0
138381,463,1586,2,1,6385.0,58048.8,5,9,88697516
478663,1631,1652,0,2,4115.0,18574.6,2,9,96418112
1814927,6148,1170,2,4,4600.0,47544.4,1,0,0
3464585,3036,607,0,0,231.8,48007.2,7,0,0
483979,1647,2169,2,1,1199.0,44116.6,0,4,78795104
3489983,7559,1884,0,0,89.4,25533.2,7,0,0
52149,173,1649,0,3,8900.0,32538.8,1,0,0
3588490,1770,1672,0,0,269.5,64240.7,7,0,0
320804,1097,2143,0,3,19030.0,86758.0,1,0,0
1365631,4659,941,2,4,14.6,21587.4,6,0,0
882607,3007,890,2,1,5596.0,64608.9,3,11,2805859
415787,1412,1891,0,3,14287.0,32438.8,1,0,0
2005137,6792,1443,0,3,17689.5,39225.6,1,0,0
3622032,2764,1641,0,0,204.7,41895.4,7,0,0
67930,226,1649,0,3,19059.0,68185.2,1,0,0
355715,1205,1891,2,1,2989.0,20693.4,5,13,8382422
722260,2472,1479,2,5,2900.0,64411.7,1,0,0
3569140,1166,1033,0,0,177.2,40495.2,7,0,0
771378,2632,241,2,4,4300.0,37788.4,1,0,0
755113,2576,1088,2,4,9000.0,25049.1,1,0,0
3530808,12,2098,0,0,86.5,21917.3,7,0,0
3654924,3769,2037,0,0,72.3,17384.4,7,0,0
695932,2379,2045,2,1,145.0,23196.6,0,5,3021407
3588292,1763,2190,0,0,238.1,63631.9,7,0,0
1121244,3830,2099,2,4,13800.0,38397.7,1,0,0
1138989,3892,1672,2,4,14.6,4218.8,6,0,0
3617639,2638,1094,0,0,212.7,49212.0,7,0,0
436590,1483,1915,2,4,14.6,37423.0,6,0,0
2382787,7857,1715,2,1,1042.0,47607.6,0,7,40089714
761996,2600,1408,2,4,10400.0,46191.8,1,0,0
557813,1897,1939,2,4,24400.0,45124.9,1,0,0
2780854,9203,1167,2,4,6300.0,47983.9,1,0,0
1109199,3787,1468,2,4,700.0,64642.8,1,0,0
1023868,3495,1637,1,4,4895.0,62462.9,1,0,0
621878,2122,771,2,1,7663.0,31951.4,5,11,7883274
288410,989,1254,0,2,5114.0,17356.4,2,13,56426167
728175,2489,1825,2,4,14.6,27749.6,6,0,0
3437654,432,668,0,0,104.4,24352.2,7,0,0
3671105,5481,1307,0,0,250.8,65760.6,7,0,0
3601150,2146,1276,0,0,141.2,26284.7,7,0,0
124661,419,1550,2,4,14.6,32631.6,6,0,0
388470,1320,1611,2,4,14.6,44035.3,6,0,0
3577690,1439,1703,0,0,68.1,16804.7,7,0,0
1488274,5072,1229,0,3,23959.0,49077.2,1,0,0
555094,1889,1460,2,4,14.6,30527.9,6,0,0
464505,1580,1672,2,4,14.6,22056.2,6,0,0
3624800,2855,1764,0,0,157.0,38608.4,7,0,0
1298639,4434,1152,0,3,44825.0,144693.3,1,0,0
165908,555,462,2,1,7218.0,36349.9,5,10,6209928
29177,96,2109,0,2,44221.0,108195.5,1,4,68241083
3649690,3621,910,0,0,127.2,25567.9,7,0,0
477897,1628,880,2,4,14.6,19529.9,6,0,0
2797019,9263,1715,2,1,3298.3,10296.8,8,13,8448315
10832,36,1627,2,4,5400.0,35319.2,1,0,0
3324527,11042,1926,2,4,13800.0,62129.4,1,0,0
509768,1744,1519,2,4,14.6,15952.3,6,0,0
965841,3291,1807,0,2,5355.0,26182.3,2,9,17921543
1078303,3683,900,2,4,36480.0,29908.6,1,0,0
3606991,2330,423,0,0,65.3,15696.0,7,0,0
852593,2905,1810,2,4,9900.0,61794.5,1,0,0
814526,2773,1808,0,3,25761.0,49066.3,1,0,0
1001370,3418,1896,2,1,4318.0,26597.4,8,10,23146361
109599,370,770,2,1,1188.0,17547.8,1,3,39893967
3393852,11265,1256,2,1,506.0,24713.0,5,6,37816989
598466,2037,2073,2,1,8535.0,28214.3,0,2,40179944
457957,1557,2078,0,2,6015.0,40269.7,2,13,58067786
1470501,5011,537,0,3,15236.0,58366.7,1,0,0
76857,255,1621,2,4,11100.0,72600.9,1,0,0
3560050,898,1399,0,0,189.5,39658.8,7,0,0
424781,1442,889,2,4,1440.0,57594.2,1,0,0
631450,2155,1825,2,4,14.6,19329.4,6,0,0
3479563,9236,1094,0,0,161.7,44207.7,7,0,0
80571,270,1787,2,4,5400.0,77585.6,1,0,0
