trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
842240,2866,2129,2,4,14.6,29925.7,6,0,0
166410,556,1977,2,4,6560.0,20177.0,1,0,0
871645,2970,408,0,3,9658.0,36055.9,1,0,0
854794,2913,858,2,1,499.0,13204.8,5,8,76905709
1038719,3552,2108,2,1,602.0,86963.2,3,9,57125264
631786,2157,1378,0,3,13641.0,25763.1,1,0,0
402325,1370,1830,2,1,1852.0,32330.6,5,12,50552004
609355,2074,2108,2,1,2568.0,18772.0,0,3,58509194
609706,2075,2006,2,4,14.6,15689.3,6,0,0
29000,95,1672,2,4,14.6,54911.3,6,0,0
51549,173,828,0,3,17313.0,42993.7,1,0,0
576402,1963,2179,2,5,3000.0,81052.0,1,0,0
3444567,5357,1063,0,0,150.0,36496.5,7,0,0
845689,2880,1503,2,1,7501.0,34187.0,5,1,74414473
3546599,481,1491,0,0,113.7,25477.2,7,0,0
117547,395,1600,2,4,15000.0,25494.6,1,0,0
186791,633,1076,0,2,5036.0,5736.0,2,5,23016327
2548701,8411,1617,2,1,5812.0,21216.3,5,2,50854969
848943,2892,1810,0,3,200.0,200.0,1,0,0
136071,456,2139,2,5,3600.0,96843.3,1,0,0
838264,2853,1468,2,4,300.0,33590.8,1,0,0
1340727,4580,1514,0,3,19053.0,68235.1,1,0,0
79810,267,1866,2,1,3074.0,15960.5,5,6,4520118
799155,2724,1946,2,4,6600.0,48062.1,1,0,0
748346,2552,1098,2,5,3700.0,38531.3,1,0,0
559473,1903,2006,2,4,14.6,43053.7,6,0,0
760389,2594,2107,2,1,10912.0,52636.1,5,2,21398240
545165,1854,1557,0,3,17839.0,51124.1,1,0,0
973100,3316,1436,0,3,22998.0,56887.4,1,0,0
258400,885,368,2,4,1900.0,45237.9,1,0,0
173393,582,1590,2,1,2812.0,17100.5,5,6,94775294
681752,2327,1318,2,1,13208.0,18137.4,5,12,58510798
1187132,4066,2169,0,2,48368.0,74891.8,1,2,81652229
3584729,1653,880,0,0,188.0,41687.7,7,0,0
1562766,5313,557,2,1,5011.2,70436.3,8,9,80564933
1161083,3975,2159,2,4,14.6,22546.5,6,0,0
713683,2439,1803,2,1,2096.0,21390.7,5,10,16428494
750060,2557,1221,2,1,2806.0,18780.0,5,13,31457412
293998,1005,1163,0,2,34483.0,78923.9,1,9,48252707
3617078,2618,1733,0,0,85.4,20615.3,7,0,0
729802,2494,717,2,4,28600.0,61181.9,1,0,0
773106,2639,1501,2,1,8633.0,9237.6,5,7,93859052
659252,2250,1462,2,5,3400.0,42144.5,1,0,0
3182390,10558,2098,0,3,31452.0,95660.1,1,0,0
186745,632,2037,2,4,14.6,17693.0,6,0,0
957997,3264,1406,0,2,5096.0,28236.0,2,6,65207344
2906684,9627,1087,1,4,12792.0,39333.5,1,0,0
21911,72,1949,0,3,16025.0,52882.2,1,0,0
985948,3363,1352,2,1,2463.0,23301.8,5,8,95549660
1245383,4260,984,2,1,4075.5,19496.3,8,3,42941677
1326660,4527,2121,0,3,28216.0,80142.8,1,0,0
3467146,3797,1399,0,0,100.8,31200.2,7,0,0
226812,772,403,2,1,660.0,37065.7,0,13,62614697
1365681,4659,530,2,4,31100.0,76235.3,1,0,0
3510831,9403,1550,0,0,83.1,18447.1,7,0,0
557358,1896,2006,2,4,14.6,26814.0,6,0,0
990046,3374,333,2,4,14.6,39770.8,6,0,0
3642357,3384,1154,0,0,30.5,26055.7,7,0,0
1044512,3571,1246,2,4,2640.0,26099.1,1,0,0
114151,385,1772,2,1,121.0,25769.0,3,4,79315310
78314,260,2006,2,4,14.6,38876.4,6,0,0
3586601,1704,1672,0,0,72.6,15439.6,7,0,0
852480,2905,1062,2,4,2040.0,37598.4,1,0,0
101263,345,2159,2,4,14.6,68238.4,6,0,0
1149167,3930,1703,2,4,14.6,24249.2,6,0,0
29022,95,998,2,4,24300.0,46446.9,1,0,0
203214,689,2139,2,1,17.0,36634.8,3,12,87462937
3603121,2213,303,0,0,114.5,27998.4,7,0,0
439493,1494,2082,0,3,23670.0,70824.2,1,0,0
884878,3015,1504,2,1,2130.0,13249.6,1,12,854856
641195,2189,1778,2,1,704.0,64550.4,0,12,36365342
323279,1105,1161,0,3,8782.0,24883.4,1,0,0
172006,576,1834,2,4,1280.0,29363.1,1,0,0
839117,2857,1864,1,4,17022.0,20436.1,1,0,0
2967353,9828,733,2,4,7200.0,39082.0,1,0,0
1001485,3418,1460,2,4,34200.0,65779.9,1,0,0
259853,890,1012,2,1,3136.0,30789.1,5,3,66783034
670138,2287,1428,2,4,2760.0,43931.8,1,0,0
362040,1231,2048,0,3,17465.0,54912.2,1,0,0
965122,3288,2068,2,4,14.6,17368.7,6,0,0
3478667,9093,1580,0,0,192.7,49092.6,7,0,0
472227,1606,1482,2,4,1050.0,21269.0,1,0,0
424526,1441,1802,2,4,2100.0,24612.1,1,0,0
508516,1739,1708,2,1,9979.0,20224.1,5,4,76534843
32837,106,986,2,1,3735.0,50248.7,5,12,46916538
392758,1335,1647,2,1,1044.0,48168.6,0,7,66854125
3459711,140,1856,0,0,312.0,38217.3,7,0,0
1077124,3679,1557,2,1,5148.0,18833.7,0,8,62108045
3672192,5650,1733,0,0,159.1,41197.5,7,0,0
284770,978,1869,0,2,6556.0,61667.9,2,1,70656674
531760,1811,354,2,4,20400.0,49348.2,1,0,0
880247,2999,1376,0,3,1000.0,1000.0,1,0,0
525729,1793,980,2,4,7800.0,34747.1,1,0,0
3462567,2540,1550,0,0,132.5,31080.4,7,0,0
757772,2584,1060,2,4,3600.0,17694.2,1,0,0
1105333,3776,1733,2,4,14.6,58521.0,6,0,0
1208793,4134,1063,2,4,14.6,40932.6,6,0,0
2733241,9041,1215,2,4,14.6,7144.7,6,0,0
3284293,10911,1705,1,4,14970.0,24489.3,1,0,0
10058,34,1219,2,4,20200.0,42411.8,1,0,0
464548,1580,1702,2,4,23200.0,50483.2,1,0,0
405916,1381,1154,2,4,14.6,15512.4,6,0,0
564749,1922,2124,2,4,15300.0,94431.4,1,0,0
3569627,1183,1703,0,0,119.2,30484.7,7,0,0
3666315,4681,1519,0,0,121.1,31833.0,7,0,0
2747497,9093,880,2,4,14.6,37121.7,6,0,0
3614020,2527,1764,0,0,305.4,89353.3,7,0,0
248624,854,1927,2,1,1817.0,32613.5,8,8,54977858
265871,908,1100,2,4,250.0,26449.3,1,0,0
465132,1583,1642,0,3,49032.0,69682.7,1,0,0
303036,1031,1856,2,4,14.6,37014.0,6,0,0
3663351,4245,1307,0,0,196.1,44593.2,7,0,0
630571,2153,1592,2,1,5129.5,33033.2,8,5,28541732
3439736,942,1764,0,0,123.1,31261.6,7,0,0
1005646,3433,1714,0,2,4142.0,12958.4,2,4,98091047
7845,29,2014,2,1,6871.0,16246.3,5,10,32924878
400043,1363,2159,2,4,14.6,31389.2,6,0,0
3653655,3733,2037,0,0,245.2,51858.1,7,0,0
184277,626,888,0,3,8188.5,42464.0,1,0,0
2967473,9828,169,2,4,10500.0,37372.0,1,0,0
1269915,4342,1647,2,4,2700.0,47313.5,1,0,0
3665771,4580,1063,0,0,323.7,73265.0,7,0,0
2780777,9203,1154,2,4,14.6,15030.9,6,0,0
3022560,10022,1988,2,1,4542.7,55546.4,8,8,56197208
3545398,447,1429,0,0,147.9,38401.5,7,0,0
987639,3368,1806,2,1,3343.0,72195.8,0,2,59722214
86483,289,1070,2,4,4000.0,36349.1,1,0,0
3682164,5256,1276,0,0,141.8,40441.9,7,0,0
3653440,3727,1976,0,0,323.1,80270.8,7,0,0
152597,510,1982,2,4,27900.0,62816.4,1,0,0
299101,1019,1529,2,1,8127.0,51207.3,5,12,75165712
1280405,4379,1844,2,4,1300.0,13486.9,1,0,0
3642690,3397,2129,0,0,135.9,33590.6,7,0,0
442940,1507,1100,0,3,21273.0,60885.1,1,0,0
280964,963,2075,0,3,18506.0,68587.9,1,0,0
58860,196,1517,0,3,200.0,52166.7,1,0,0
333320,1134,704,0,3,17955.0,38979.5,1,0,0
3597890,2033,1580,0,0,115.3,28212.6,7,0,0
51120,172,767,0,3,22389.0,48140.5,1,0,0
1602835,5442,954,2,1,1017.0,-6194.4,3,5,7772154
3213609,10663,1672,2,4,14.6,33046.0,6,0,0
23661,78,1921,2,1,9039.0,39891.1,5,12,32111394
747815,2550,2094,2,4,4900.0,76499.6,1,0,0
973111,3316,1771,0,3,15332.0,46256.7,1,0,0
594760,2024,2159,2,4,14.6,16277.3,6,0,0
263317,900,1125,2,4,14.6,13101.3,6,0,0
47708,160,388,2,4,720.0,30932.8,1,0,0
778148,2652,1834,2,1,1735.0,47148.4,5,2,2992314
909808,3099,1066,2,4,1000.0,29127.6,1,0,0
781840,2665,1125,2,4,14.6,16448.4,6,0,0
68767,228,870,2,4,18000.0,36290.0,1,0,0
2910661,9640,1743,2,1,4087.0,28365.5,0,4,37369465
571764,1945,1464,2,4,3240.0,40758.0,1,0,0
3627613,2935,2098,0,0,71.1,17676.9,7,0,0
3641920,3369,1460,0,0,108.2,26204.0,7,0,0
3585141,1666,2098,0,0,170.7,42085.0,7,0,0
796392,2712,1600,2,4,3500.0,18150.5,1,0,0
3564216,1018,1063,0,0,59.7,14017.6,7,0,0
1077846,3682,675,2,1,2761.0,27248.3,5,11,41079390
985427,3361,1368,2,4,14.6,41774.6,6,0,0
841332,2864,1345,0,3,14659.0,55045.7,1,0,0
3677769,6701,1491,0,0,404.5,106995.4,7,0,0
3541910,344,788,0,0,134.2,32006.7,7,0,0
990747,3378,612,0,3,12275.0,44171.6,1,0,0
685835,2342,379,2,4,210.0,18368.1,1,0,0
1307055,4463,1373,2,4,2900.0,35352.7,1,0,0
132317,443,1519,2,4,14.6,24471.3,6,0,0
510028,1746,1830,0,3,19159.0,87442.4,1,0,0
1049505,3590,1744,2,1,8939.0,38917.8,5,10,36574792
1070395,3656,1353,0,3,1500.0,24864.7,1,0,0
688257,2350,1828,2,4,3600.0,42515.2,1,0,0
3589703,1802,1794,0,0,123.7,30622.6,7,0,0
600608,2044,1550,2,4,14.6,46662.5,6,0,0
909169,3096,1550,2,4,14.6,26495.7,6,0,0
1021318,3487,1623,2,1,7951.0,52211.8,0,9,94053124
11706,39,1799,2,4,900.0,29566.9,1,0,0
2797849,9265,1485,0,3,30282.0,73238.9,1,0,0
1030058,3519,1992,0,3,1600.0,35320.7,1,0,0
673394,2301,1590,2,1,6907.0,62614.1,5,3,56871384
99048,339,1380,0,2,46807.0,81638.6,1,4,68440270
2733023,9041,1687,0,3,6691.0,64798.2,1,0,0
998002,3407,1315,0,3,3000.0,15830.3,1,0,0
3469811,4321,1884,0,0,400.5,113246.9,7,0,0
3570082,1198,2068,0,0,185.9,35313.9,7,0,0
1493238,5092,2168,0,2,3342.0,-20119.6,1,1,10903460
1781463,6040,1100,2,1,1321.0,40741.0,0,3,96697401
3538592,239,1764,0,0,219.6,63502.1,7,0,0
1657707,5622,1508,0,3,16400.0,44409.7,1,0,0
1077904,3682,741,2,4,11360.0,15191.7,1,0,0
3599418,2084,1399,0,0,144.6,43377.6,7,0,0
996918,3402,1674,0,3,17500.0,47450.2,1,0,0
639993,2185,1196,2,1,2004.0,18745.8,5,7,23456716
275170,942,1945,2,4,14.6,35750.1,6,0,0
3657338,3840,849,0,0,92.6,23143.5,7,0,0
15048,50,738,2,1,7024.0,28222.2,0,11,17270559
709386,2427,636,1,4,13071.0,27755.2,1,0,0
2931893,9707,1891,2,4,32800.0,101254.1,1,0,0
819704,2790,1063,2,4,14.6,40866.2,6,0,0
2775603,9188,705,0,2,19065.0,46819.4,1,4,78292494
23666,78,2074,2,1,9039.0,55831.0,5,12,32111394
