trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
2082.284577314777,2,1,4193.806406629912,35209.51407402502,8,7,92214705.41882777
188.53704670600175,0,0,55.897747616930836,25276.089430833385,7,0,0.0
1536.3888955837701,0,0,158.28667311326842,33176.46537389953,7,0,0.0
1825.8369124288877,0,2,36728.883603478156,70759.56066018273,1,13,17314920.36425072
2159.0,2,4,14.600000381469727,39607.94262100747,6,0,0.0
705.9043034553595,2,1,907.6216269389314,24273.28739437117,5,12,23072749.332958087
811.6592975614883,0,2,6043.997395541407,31770.628500352435,2,11,71301231.39004858
2006.998480841951,2,4,14.600000381469727,51238.9622709278,6,0,0.0
1459.2134867064633,0,0,115.44142974192954,27301.73428805122,7,0,0.0
2043.9056150623678,1,4,7237.644684370605,36171.14329118315,1,0,0.0
2040.9906648220565,0,3,18049.356608446025,34284.76314124767,1,0,0.0
607.0,0,2,4807.421349610154,23893.697617513637,2,5,14077784.27763168
1585.424355479988,2,4,813.5238336551043,23095.295453480594,1,0,0.0
424.1968162667752,2,4,14.600000381469727,24604.452738918713,6,0,0.0
1226.5539635682035,2,4,3499.9985194369146,35884.19701692411,1,0,0.0
1403.0089505632134,0,0,181.98524848002668,48028.70978485017,7,0,0.0
1296.6231293879289,0,0,156.41347030713558,45048.52381415602,7,0,0.0
1429.0,0,3,24687.73915879045,85810.11658236852,1,0,0.0
638.0230459578074,2,4,2040.8680197043086,36211.03573609401,1,0,0.0
1171.3527341187148,0,0,103.78039717393058,26460.51669475662,7,0,0.0
1617.4048339819938,2,4,14.600000381469727,17827.42606562887,6,0,0.0
2190.0,0,0,334.4051884127356,90128.54692390427,7,0,0.0
696.8312279014962,0,2,3096.6988074583064,18284.072081856364,1,9,20306104.92923671
516.7408355056363,2,1,6068.815106925429,39172.8564324854,0,8,160953.62066933053
563.2904106453071,0,0,252.41953612551796,50187.16315159678,7,0,0.0
2171.429871055141,0,3,10339.343852686894,26233.70936475006,1,0,0.0
828.0922321825924,0,2,3299.9454111987916,27592.937003209892,1,1,6478655.398271563
2190.0,0,0,100.0,24261.92389432795,7,0,0.0
1013.5110542025643,2,4,14.600000381469727,33534.065783369355,6,0,0.0
1713.471334350569,0,3,37706.0311505668,136377.58178785603,1,0,0.0
1288.8889546031814,2,4,62181.95135598058,57744.09262327598,1,0,0.0
868.4484359531988,2,4,22478.786904265096,20530.219235392015,1,0,0.0
1794.0,2,4,30.0,56784.20742112864,6,0,0.0
1312.4607188346554,0,2,39184.471205494716,79430.89787965643,1,13,63282800.22211064
725.6318644448944,2,4,14.600000381469727,60230.90687275817,6,0,0.0
895.7870039308267,2,4,2100.0,33836.750746229496,1,0,0.0
1949.831517618609,2,4,14.600000381469727,14357.688491598597,6,0,0.0
2159.0,0,0,80.05786700923493,18377.146361032133,7,0,0.0
2006.0,0,3,13537.971978913278,33760.08311874645,1,0,0.0
578.2573202400129,2,1,7339.572413548389,25525.179914949822,5,9,11290194.42210303
1831.9753407482403,2,4,2608.4223062597853,35809.74670573134,1,0,0.0
1945.0,2,4,3704.7176810685482,39198.038379726626,1,0,0.0
751.0252227612184,2,4,14.600000381469727,35854.376879117306,6,0,0.0
1265.4328714033447,2,1,699.4858091176758,26082.57222549058,5,11,74362301.51308487
2027.3809581923415,2,1,5942.583208752419,38899.419783580175,0,2,52971564.66569893
1403.5588160787415,2,4,1502.8350490241219,23458.8368296097,1,0,0.0
1816.2879623686633,0,0,362.19784864314664,86427.71706260931,7,0,0.0
1503.735953551978,2,1,472.3449465709082,23393.90423007901,0,1,49436798.745088466
1526.3786488097169,2,4,15866.943851204489,44176.64090442688,1,0,0.0
1082.0725050923843,2,4,1976.8565772865038,84615.8290858597,1,0,0.0
1794.0,2,4,2227.4049064624164,13984.840766831456,1,0,0.0
1835.0,2,1,4900.437780386692,69421.47096460096,0,8,24109237.83602528
1997.5325896390232,2,4,14.600000381469727,54032.5661130462,6,0,0.0
1645.9138552689014,0,3,1896.753406250869,65011.85676240273,1,0,0.0
1703.0,2,1,7.341309538832608,30115.657993693847,3,7,69476736.8774536
1764.0,0,0,136.19585970498002,34381.274625707076,7,0,0.0
1640.3266853901193,2,1,1026.587361488853,41345.386098393086,8,2,61104761.07062184
1825.422068655125,2,4,14.600000381469727,50001.85651888284,6,0,0.0
1580.0,2,4,2080.415342966209,23974.395285248764,1,0,0.0
1860.8841904599517,2,4,14.600000381469727,40360.9174359764,6,0,0.0
1866.5574867646678,2,4,1289.1244043698764,66823.9425470928,1,0,0.0
444.5821921547129,2,1,2001.73903423123,27331.332286237,5,8,17274991.05551925
918.0140394731351,2,4,5659.101145338694,34128.69707024967,1,0,0.0
1368.0,0,0,147.89587118222158,32457.628217149057,7,0,0.0
1756.225343985909,2,1,7501.749842553203,42877.18932882086,5,6,22986207.111171857
1619.5590666876874,0,0,66.25864544334982,14988.221481884908,7,0,0.0
1033.2352920038213,1,4,7303.540576650759,50612.854977687966,1,0,0.0
1584.6355240159219,0,3,19103.435309591445,46132.86376692023,1,0,0.0
1068.7966457281811,0,0,96.63746296607493,24447.07396639668,7,0,0.0
2042.5002623752782,0,0,175.74913819323058,21649.105707121915,7,0,0.0
852.6132562872987,0,2,6317.036467567447,21084.33573204819,2,10,64306380.328045644
1263.2845116557094,2,4,18201.242557777194,39745.95196390293,1,0,0.0
777.8514929659386,2,1,6110.692460659526,19621.57819449329,5,6,42173707.881232895
760.0,0,0,77.65472146819403,19398.485006932493,7,0,0.0
610.6202865564185,2,4,3201.7607736203604,19681.855948478224,1,0,0.0
1215.0,2,4,14.600000381469727,35699.91809457143,6,0,0.0
2037.0,0,3,19141.1853317204,48978.49225789801,1,0,0.0
1123.736984608113,2,4,14.600000381469727,25684.131839236386,6,0,0.0
396.9033341920905,2,4,7490.557233678881,65781.24861445055,1,0,0.0
2146.680699558262,2,4,14.600000381469727,41752.324842483824,6,0,0.0
2070.3631735749877,2,4,14.600000381469727,22816.486110465616,6,0,0.0
1467.388436867622,2,4,8198.735981899797,35728.48764034317,1,0,0.0
1723.0947549869306,0,0,159.38372745344307,34552.61482902516,7,0,0.0
1374.6247229048097,0,0,176.4483055243768,34548.98798038918,7,0,0.0
1317.3585829297454,2,4,6201.362240090876,30208.71363875489,1,0,0.0
1862.3967178471753,0,2,4817.967137681752,32840.29395627297,2,6,21898947.67050602
901.2469067113059,2,1,2700.0,15588.493741104,5,1,56772497.22264593
1894.1648663874407,0,3,36628.31123740576,92153.80587290463,1,0,0.0
72.77337410443126,0,0,14.600000381469727,6472.10742812843,7,0,0.0
1586.646810748509,2,4,1630.8992655548836,26447.972395611447,1,0,0.0
1185.0,2,1,14225.795311915022,28488.442498768036,5,3,59477271.059745625
1771.5328942857143,2,1,2143.2847492842448,20661.253204455774,1,13,11297221.221849252
672.6705811258289,0,3,6135.2578938546885,25210.11672110509,1,0,0.0
1105.853812335039,0,2,30977.344166138017,51565.3168446141,1,12,46724256.01698314
1105.429777330057,2,4,8830.243896472397,27070.42035128606,1,0,0.0
1825.0,2,4,14.600000381469727,62274.58979409051,6,0,0.0
1629.448805075726,2,1,1946.8889024264763,20403.08366582541,5,3,96033455.5564836
1985.7869579866745,2,1,664.1053809206188,22815.331519342275,0,2,61750645.976408005
2109.330955545454,2,4,14.600000381469727,32094.64020865677,6,0,0.0
2159.0,2,4,14.600000381469727,25190.852178588946,6,0,0.0
1896.2983479491768,0,0,70.66083242194684,17352.363998031473,7,0,0.0
1778.8569002657748,2,4,28414.98486616188,106758.79906452876,1,0,0.0
1252.286629534566,2,4,14.600000381469727,40318.90022953127,6,0,0.0
2159.0,2,4,14.600000381469727,38834.10007651806,6,0,0.0
1958.9046126141745,2,1,2142.23015046898,54481.12650504869,0,12,75637644.79852457
1678.409019917123,0,2,5401.993817743922,48477.07687459576,2,6,74219781.50169599
1471.3305071782104,0,0,409.0382933334407,91167.3432607401,7,0,0.0
97.63792620299787,2,4,12097.386005647202,40641.6101725679,1,0,0.0
1375.3453567618844,2,1,3455.6184751633346,19856.585173958618,5,10,29869077.253527805
1844.493183953248,0,3,42502.99783145367,87729.354411299,1,0,0.0
1884.0,0,3,3108.180544082428,18001.266703511483,1,0,0.0
1915.0,0,3,6625.2216666976965,38411.194863200835,1,0,0.0
2016.655376830517,2,1,359.0310259074411,49312.28817139925,0,4,19431887.79863535
397.1289770429787,2,4,14.600000381469727,33361.85716680305,6,0,0.0
1519.0,2,1,1542.2192482540443,35939.19453855473,8,2,57077921.430658735
2049.2886394330385,0,0,264.64736658105465,45340.36490183558,7,0,0.0
2171.345800429978,2,4,3272.611398106716,1077.07523009419,1,0,0.0
432.90951397563276,0,0,34.04948583759302,12850.888277823307,7,0,0.0
1491.0,2,4,18006.066136931066,43906.57561467074,1,0,0.0
1589.6608485451789,2,4,14.600000381469727,17980.559324973194,6,0,0.0
1683.6543227481934,2,4,21903.80205830817,44188.11838694925,1,0,0.0
277.02659541677383,2,4,2894.396801674025,20935.206983287968,1,0,0.0
1847.6832037488782,0,0,346.2258005731683,73824.76884700284,7,0,0.0
1945.0,2,1,5563.102852837554,78551.34904172382,5,8,71650270.98353171
1033.0,2,1,2071.9840952655527,25828.72269669797,5,8,91559061.51619652
1038.779768482429,2,4,3887.3017553765408,19588.053038877508,1,0,0.0
1884.0,0,3,2000.9037191448863,42274.11848472276,1,0,0.0
1617.060530817343,0,3,23204.61817945598,54324.69793307016,1,0,0.0
1112.2947849264397,0,0,270.3216052421717,43254.56072928888,7,0,0.0
1840.5583794533584,0,0,127.24507403373428,30264.408642570594,7,0,0.0
677.920194413041,2,1,3384.479192338227,52665.34864655773,5,5,62560575.44629794
1683.5013295784518,2,4,1420.9041514164198,27476.678835888884,1,0,0.0
1809.6325238001446,2,4,31636.15029617436,87871.83732120544,1,0,0.0
1307.0,2,4,14.600000381469727,24027.30859697179,6,0,0.0
423.4318065009815,2,4,14.600000381469727,13317.37328631241,6,0,0.0
1338.0,0,3,1286.021891800678,36443.12052173229,1,0,0.0
1512.8592080227706,2,4,14.600000381469727,43386.75770404107,6,0,0.0
1161.2162810863204,2,4,2155.0893651606916,49095.45401369691,1,0,0.0
1834.27824292401,2,4,4500.0,35581.43292949598,5,0,0.0
1094.0,2,4,2493.486260295532,23799.12317986109,1,0,0.0
494.88423298018455,2,1,69.2864187282856,52044.91572808479,0,4,22263299.94938284
2037.0,2,4,3244.336591824595,14725.063126029132,1,0,0.0
746.1259137508305,2,4,4814.399541049159,37666.82043827921,1,0,0.0
1745.7710155136574,0,0,92.60374583632057,19744.81921149987,7,0,0.0
1950.6427031484402,2,1,12.201112534176161,27839.509936790986,3,13,39325918.141720146
2109.408820654505,0,2,41021.32078535164,105178.6394053515,1,2,43818106.23502435
741.6782345987403,2,4,14.600000381469727,40640.19037616247,6,0,0.0
1376.5452316905596,2,4,14.600000381469727,16349.517770066022,6,0,0.0
1641.0,2,1,3205.676014204647,13147.961372086562,5,6,95589233.59264906
1852.058146246017,0,0,303.50850268279873,63774.53053323651,7,0,0.0
228.22762577342587,0,3,27035.775700488954,52474.78922097422,1,0,0.0
2048.068265434245,0,0,233.51527627603843,52522.07882546576,7,0,0.0
1580.0,2,1,2881.264873364978,51592.554900856645,5,4,78045690.16549577
1496.7206724847904,2,1,1989.1578610484357,66892.952425077,0,10,79604275.6855138
1835.0,0,3,4337.626341476708,44903.99702570381,1,0,0.0
1834.239991743388,2,1,1022.8991104822942,68101.8628900635,5,8,67311251.54289137
350.8590704906429,0,2,3541.9592328174435,26181.788413084338,1,3,51099794.69789222
1715.7128147338888,2,4,14.600000381469727,19184.760552290518,6,0,0.0
1370.104447102388,2,4,4204.686372691054,35450.73338256266,1,0,0.0
1470.008223644666,2,1,2712.332916439228,19530.870033688607,5,13,54576213.38986434
1799.590911194614,0,3,4533.90736899709,46763.92893633035,1,0,0.0
