trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
3636425,3212,303,0,0,88.4,23123.8,7,0,0
409794,1395,1204,2,4,4700.0,25202.7,1,0,0
295582,1009,1683,0,2,44289.0,104750.6,1,6,67955946
3588514,1771,303,0,0,86.5,22290.8,7,0,0
472592,1608,1926,2,1,3425.0,20671.3,5,1,7212549
107058,363,1550,2,4,14.6,58995.4,6,0,0
63456,210,1774,2,4,4560.0,17675.9,1,0,0
439204,1493,740,2,1,51.0,24054.7,0,4,85806101
694157,2374,1686,2,1,2331.0,17494.0,5,11,11096793
948879,3234,1185,2,4,14.6,31780.8,6,0,0
752672,2568,1683,2,1,306.0,61546.2,3,8,99602746
463742,1578,1680,0,2,4128.0,42346.1,2,9,93567275
763252,2606,1371,2,4,1040.0,29377.2,1,0,0
2967164,9828,1159,0,2,31648.0,74235.5,1,4,8007508
1144111,3913,1492,2,4,12600.0,42234.1,1,0,0
472484,1607,2068,2,4,14.6,17589.6,6,0,0
18276,61,698,2,4,14.6,22022.6,6,0,0
1158374,3966,1407,2,1,1754.0,12181.9,5,5,59096312
3584255,1637,1672,0,0,84.5,21643.0,7,0,0
35612,115,430,0,3,7665.0,32530.8,1,0,0
2108229,7136,1255,2,1,547.0,32117.9,3,1,13272279
961604,3276,1984,2,1,929.0,16533.3,0,2,4509616
3543798,401,1856,0,0,199.8,43291.3,7,0,0
212051,719,1134,0,3,800.0,23926.9,1,0,0
4007,16,1876,2,4,22200.0,36645.8,1,0,0
3281814,10904,1338,2,4,14.6,19863.1,6,0,0
290798,997,1953,0,2,3705.0,29897.7,1,2,37465542
1548541,5269,2075,2,1,793.0,6101.0,5,11,7043707
3664737,4438,1519,0,0,90.3,26713.1,7,0,0
927722,3162,1825,2,4,30.0,47669.4,6,0,0
1467585,4999,1797,2,4,1700.0,46471.8,1,0,0
947418,3229,2014,2,1,6828.0,31237.9,5,13,97103529
2747195,9093,707,2,1,1311.0,42217.9,5,1,28652066
3439191,740,1825,0,0,81.3,21517.9,7,0,0
1730781,5868,992,2,4,11500.0,43859.2,1,0,0
769996,2628,589,0,3,10927.0,38597.2,1,0,0
757437,2583,1990,0,3,1700.0,66977.7,1,0,0
401835,1368,1896,2,1,4439.0,15336.5,5,2,10035527
743266,2538,1869,0,2,6379.0,23274.2,2,10,65819728
371037,1263,1392,0,3,18140.0,113213.7,1,0,0
353050,1200,1101,2,1,3743.0,46217.1,5,6,65062272
967556,3297,2141,0,3,15762.0,37807.7,1,0,0
685930,2342,1125,2,4,14.6,20931.5,6,0,0
3667481,4863,1856,0,0,221.6,39810.6,7,0,0
1099191,3755,1376,0,3,37237.0,110489.9,1,0,0
21530,71,1712,2,1,1011.0,61246.0,3,8,9098768
93291,318,919,0,3,4288.0,30816.9,1,0,0
481861,1641,2055,0,3,22416.0,96313.1,1,0,0
3661812,3982,1307,0,0,126.5,29302.5,7,0,0
761834,2600,1525,0,3,5043.0,101961.1,1,0,0
840714,2862,2018,2,1,1371.0,24516.6,5,1,80541097
1252308,4283,1404,0,3,21214.0,59859.7,1,0,0
1166238,3997,1471,0,3,8018.0,24919.3,1,0,0
235546,804,1648,2,1,2342.0,38569.2,5,6,68166583
3660338,3936,1185,0,0,124.4,32786.4,7,0,0
3550992,623,2190,0,0,64.9,16663.4,7,0,0
1038650,3552,1470,2,1,352.0,51022.7,0,8,15827417
1050617,3593,2159,2,4,14.6,39653.8,6,0,0
3452523,5700,849,0,0,141.5,36264.3,7,0,0
824825,2810,1246,2,4,14.6,26241.5,6,0,0
842228,2866,1764,2,4,14.6,51989.2,6,0,0
3450134,4082,1703,0,0,243.3,57302.2,7,0,0
526313,1796,1476,2,4,2520.0,50135.9,1,0,0
1187264,4066,710,2,1,7246.0,87161.7,0,12,20153117
957749,3262,1853,2,4,2040.0,32454.4,1,0,0
909731,3099,284,2,1,3205.0,26736.4,5,8,30212110
845454,2879,1893,0,3,10790.0,40212.2,1,0,0
3531081,23,1884,0,0,301.4,65321.2,7,0,0
3327627,11054,1399,2,4,30.0,19825.1,6,0,0
956766,3260,2143,2,1,8462.0,40937.7,5,1,89460461
313941,1071,1002,2,4,30.0,32687.6,6,0,0
415426,1411,1988,2,1,5174.0,101809.4,5,2,50814467
784649,2673,2018,2,4,6400.0,19729.9,1,0,0
720530,2467,1125,2,4,14.6,26770.9,6,0,0
1791338,6075,2136,0,3,5553.0,17201.5,1,0,0
984393,3357,1653,0,2,6741.0,28418.9,2,9,39701324
751409,2563,1865,2,1,2984.0,35007.1,5,13,67025834
462854,1575,1283,0,2,5448.0,25629.5,2,5,85748850
3676305,6425,1215,0,0,100.5,24560.2,7,0,0
3333151,11069,984,2,4,2900.0,53339.4,1,0,0
3476354,8625,1856,0,0,108.1,30657.8,7,0,0
3589065,1782,2159,0,0,335.3,82179.1,7,0,0
818910,2788,1368,2,4,14.6,36151.0,6,0,0
867980,2956,1863,2,1,9042.0,15431.5,5,7,21069139
201126,683,2049,2,1,8578.0,29435.4,5,9,19231844
3442847,1564,1276,0,0,96.8,25513.1,7,0,0
151603,506,2018,2,1,724.0,63044.9,0,5,82022094
975297,3323,494,2,1,3498.0,36143.3,5,11,78556829
3531640,36,1154,0,0,124.9,28582.0,7,0,0
1113829,3804,641,2,4,20300.0,49496.0,1,0,0
3524623,10807,1460,0,0,203.9,46039.4,7,0,0
1404409,4784,1835,0,2,29445.0,79921.7,1,4,73176908
462420,1571,1665,2,4,6600.0,10856.2,1,0,0
3595769,1971,1794,0,0,228.3,52546.9,7,0,0
794834,2707,1565,0,3,6500.0,32355.7,1,0,0
781119,2664,428,0,3,15238.0,35506.1,1,0,0
649809,2220,2173,2,1,2783.0,16267.8,5,5,17050385
1079794,3687,1307,2,4,14.6,41980.4,6,0,0
1103712,3771,1592,0,3,29971.0,76103.1,1,0,0
1001419,3418,1490,2,4,4200.0,23364.9,1,0,0
612059,2085,2019,2,1,305.0,25447.2,0,11,94459324
3590106,1813,454,0,0,181.3,45589.3,7,0,0
472476,1607,1825,2,4,14.6,31119.7,6,0,0
767419,2620,1429,2,4,14.6,22894.9,6,0,0
539527,1834,1294,2,4,5700.0,40299.1,1,0,0
5617,23,854,2,1,5807.0,35738.6,5,7,20774019
3443558,1735,1884,0,0,58.3,10435.2,7,0,0
1096728,3748,494,0,2,3192.0,15556.9,1,8,59888619
217569,739,1802,2,4,13600.0,36536.5,1,0,0
561295,1909,607,2,4,14.6,21397.4,6,0,0
395298,1344,1488,2,4,8100.0,56568.3,1,0,0
3530763,11,1276,0,0,86.5,21171.2,7,0,0
3110413,10320,2049,2,1,4328.8,53543.7,8,6,11919367
673048,2298,1323,2,4,14100.0,48069.1,1,0,0
3608175,2364,1580,0,0,72.4,18093.8,7,0,0
1050647,3593,948,2,4,13100.0,30657.6,1,0,0
3547835,519,545,0,0,121.3,17485.0,7,0,0
494498,1686,615,2,1,1225.0,24883.7,0,13,74546420
618133,2109,2147,0,3,3200.0,78816.3,1,0,0
296417,1011,2080,2,1,7085.0,63076.6,5,12,17116374
3574303,1331,1641,0,0,90.4,21488.0,7,0,0
1157214,3960,1473,2,4,720.0,22599.0,1,0,0
685677,2342,400,0,2,3247.0,16393.5,1,3,42284852
452909,1539,1670,2,4,6600.0,-4909.9,0,0,0
451586,1535,1772,2,1,2757.0,65561.4,5,11,60955130
2583350,8533,1772,2,4,64600.0,52849.3,1,0,0
981239,3348,916,2,4,3100.0,30634.1,1,0,0
895098,3050,997,2,4,19400.0,52334.8,1,0,0
2730780,9034,1777,2,1,621.0,37087.3,0,10,92149078
79904,267,1733,2,4,14.6,23188.7,6,0,0
649447,2219,910,2,4,14.6,67499.9,6,0,0
260368,892,493,0,2,6177.0,24276.3,2,5,90831237
71667,239,310,0,3,45916.0,112437.5,1,0,0
546920,1861,872,2,4,11200.0,47286.6,1,0,0
788064,2686,1276,2,4,14.6,14193.1,6,0,0
3614195,2534,788,0,0,102.4,26527.5,7,0,0
314298,1073,1897,0,3,5765.0,81519.9,1,0,0
1659348,5628,1702,2,4,14200.0,34871.8,1,0,0
112249,379,1678,0,2,3727.0,21597.0,1,1,48077648
674902,2306,431,0,3,13003.0,52142.2,1,0,0
3284456,10911,178,2,4,4800.0,29023.0,1,0,0
624628,2132,1503,0,3,21526.0,42273.3,1,0,0
990323,3375,1895,2,4,4900.0,50734.5,1,0,0
2963640,9814,1775,2,4,6700.0,34586.4,1,0,0
595027,2025,1611,2,4,14.6,24801.7,6,0,0
112388,379,1528,2,1,312.0,15843.5,0,5,80296814
3558570,861,910,0,0,147.9,30446.3,7,0,0
356968,1210,1520,2,4,1200.0,38084.0,1,0,0
290592,995,1460,2,4,14.6,21544.4,6,0,0
1078169,3683,369,0,3,23426.0,75010.9,1,0,0
932725,3181,1580,2,4,14.6,39357.4,6,0,0
3660711,3947,1185,0,0,108.1,36319.1,7,0,0
