trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
404117,1375,2161,2,4,12200.0,62772.5,1,0,0
737267,2519,249,0,2,5544.0,25819.8,2,4,5454445
1085322,3708,1809,0,3,300.0,34198.4,1,0,0
3562422,966,2068,0,0,79.3,19513.6,7,0,0
201162,683,1700,2,5,2900.0,33629.9,1,0,0
846857,2884,1926,0,3,5810.0,84384.1,1,0,0
1035690,3542,827,2,1,2267.0,18480.4,1,10,15109885
1131508,3866,1427,2,4,2800.0,23173.2,1,0,0
1644261,5574,2049,2,1,11878.0,98253.7,5,9,36525643
439062,1493,801,0,2,5009.0,24715.7,2,1,54522466
1164172,3986,1925,2,1,3960.0,37308.5,5,1,78493797
508106,1737,1864,2,1,3103.0,28367.3,5,4,66021996
3578236,1453,941,0,0,293.7,40368.6,7,0,0
3468337,4078,1002,0,0,220.9,54671.2,7,0,0
1021121,3487,12,0,3,15914.0,16714.0,1,0,0
922120,3142,1791,2,4,3100.0,18686.1,1,0,0
2548941,8411,1884,2,4,14.6,24743.6,6,0,0
479561,1634,939,2,4,14600.0,37105.8,1,0,0
94823,322,751,2,4,2880.0,41561.7,1,0,0
841457,2864,1866,2,1,6308.0,25093.0,3,12,47772210
1057091,3614,1780,0,3,42370.0,62127.7,1,0,0
1159724,3971,2107,2,1,1026.0,20184.9,0,11,54464662
890709,3036,2084,2,4,28900.0,31984.5,1,0,0
53230,176,1929,2,1,97.0,42972.3,3,9,11736327
340437,1155,1868,0,2,5959.0,27809.2,2,7,39938503
406405,1383,1467,0,2,6909.0,37461.9,2,8,65543824
843505,2871,1894,0,2,6683.0,20569.7,2,13,64600586
739881,2527,841,0,3,5631.0,58208.2,1,0,0
3552583,666,1884,0,0,172.0,42123.3,7,0,0
927169,3160,1121,2,4,2000.0,20461.2,1,0,0
298731,1018,377,2,4,360.0,26081.3,1,0,0
224274,763,1533,0,3,4900.0,25463.4,1,0,0
693697,2372,1655,0,2,3438.0,3938.0,1,4,46955609
788907,2689,1491,0,3,3300.0,24359.2,1,0,0
574685,1957,2165,0,2,3731.0,31489.2,1,1,50500077
535889,1825,1771,2,1,1425.0,44602.9,5,9,87801843
325370,1111,2068,2,4,14.6,34748.6,6,0,0
3633774,3128,1611,0,0,195.7,46370.4,7,0,0
106154,361,1737,2,4,20900.0,20825.9,1,0,0
1441071,4907,2173,2,1,325.0,69683.7,3,9,82890259
969003,3302,454,2,4,14.6,24700.2,6,0,0
1088781,3720,587,2,1,2957.0,21578.7,5,11,84661042
748024,2551,1673,1,4,11565.0,26198.1,1,0,0
3575455,1373,1307,0,0,80.5,19944.3,7,0,0
116006,391,1550,2,4,14.6,42205.4,6,0,0
315590,1077,925,0,3,1500.0,23941.8,1,0,0
933287,3183,1002,2,4,14.6,32991.5,6,0,0
58607,196,1526,2,1,2554.0,45389.5,3,6,30200135
3227373,10710,2007,0,3,26851.0,50810.5,1,0,0
812228,2768,894,0,2,3849.0,27198.7,1,1,83222299
1097371,3750,1647,0,3,20233.0,62640.6,1,0,0
3544003,407,2190,0,0,143.5,47334.7,7,0,0
1047832,3583,2098,2,4,14.6,20754.9,6,0,0
630648,2153,1746,2,1,10303.0,20750.2,0,2,79112446
221977,754,1046,2,1,1629.0,27141.2,0,4,54826593
3680451,7136,1399,0,0,193.9,39572.1,7,0,0
824438,2809,916,2,4,100.0,27279.1,1,0,0
1476800,5033,1874,0,3,200.0,27674.9,1,0,0
942927,3216,1492,2,4,22200.0,38706.2,1,0,0
1032914,3531,1728,2,4,2000.0,18324.1,1,0,0
987278,3367,1113,2,4,2040.0,63146.2,1,0,0
834194,2839,1703,2,4,14.6,32060.9,6,0,0
158199,529,1838,2,4,2760.0,24998.4,1,0,0
567651,1932,1590,0,2,12721.0,31063.2,1,11,74312513
3561527,938,2098,0,0,132.9,32586.0,7,0,0
778751,2654,716,2,4,1500.0,23926.5,1,0,0
2256518,7445,2159,2,4,14.6,11982.0,6,0,0
1237885,4237,1342,0,3,35013.0,53134.8,1,0,0
1764155,5984,1685,0,3,15719.0,32283.0,1,0,0
951677,3244,1861,2,1,219.0,13891.2,0,3,55354916
419184,1421,912,2,4,4400.0,26497.6,1,0,0
3601889,2167,1338,0,0,148.4,35303.3,7,0,0
186058,630,2104,2,1,2361.0,26650.7,5,5,662714
534190,1819,1509,2,4,10200.0,32890.4,1,0,0
585915,1994,1075,2,1,43.0,46253.6,0,3,9145510
912355,3110,2042,0,3,1200.0,15050.7,1,0,0
3650090,3629,1276,0,0,116.7,28788.2,7,0,0
889106,3032,1611,2,4,14.6,30277.8,6,0,0
809892,2760,1593,2,4,3200.0,34296.3,1,0,0
223507,760,2164,2,4,1760.0,20782.1,1,0,0
1238185,4237,1519,2,4,14.6,36592.5,6,0,0
463641,1577,2037,2,4,14.6,37203.7,6,0,0
278303,953,986,0,2,2930.0,14577.2,1,7,75143736
240008,819,952,0,3,19241.0,57077.2,1,0,0
946399,3226,2111,2,1,450.0,17087.2,5,2,54645806
572526,1948,1776,2,1,6569.0,18088.7,0,8,4367113
3451175,5024,1185,0,0,113.7,30137.2,7,0,0
1399715,4768,1830,0,3,37894.0,68541.0,1,0,0
3613250,2509,1825,0,0,332.1,75254.5,7,0,0
3653394,3726,1641,0,0,116.8,34544.1,7,0,0
3585015,1664,576,0,0,173.9,34323.9,7,0,0
1099280,3755,1404,2,1,13500.0,23111.5,5,13,53685873
1659087,5628,1102,0,3,13818.0,45225.4,1,0,0
884336,3013,2015,0,2,4714.0,17653.5,2,11,63328927
853069,2907,1868,2,1,3983.0,20457.3,5,6,17701733
494680,1686,1550,2,4,14.6,39420.9,6,0,0
894508,3050,219,0,2,41445.0,99061.1,1,4,69871258
2257671,7449,1976,2,4,14.6,34460.8,6,0,0
1070263,3655,2006,2,4,14.6,18561.2,6,0,0
33359,107,1163,2,1,959.0,23183.7,3,9,80934089
3149321,10451,612,2,1,689.0,21348.9,3,7,92217593
1083275,3699,1307,2,4,14.6,36670.3,6,0,0
182734,621,1915,2,4,14.6,29427.4,6,0,0
3600918,2140,395,0,0,88.5,22104.7,7,0,0
887905,3028,1802,2,1,2200.0,12804.5,5,10,81761723
598359,2037,1014,2,1,762.0,40687.6,5,4,62236136
653861,2236,1683,2,4,12300.0,18334.6,5,0,0
1291908,4415,1527,0,3,24324.0,58812.2,1,0,0
711933,2434,378,2,1,2927.0,15067.8,5,2,94916831
384490,1306,1647,2,1,1888.0,37771.3,3,3,58231496
3624203,2838,515,0,0,152.0,34197.0,7,0,0
2866426,9484,1856,2,4,14.6,12890.0,6,0,0
984990,3359,1696,0,3,1400.0,39352.8,1,0,0
264246,902,1439,2,4,100.0,26246.2,1,0,0
512388,1754,1670,2,4,25700.0,98648.3,1,0,0
3565265,1053,1825,0,0,143.4,37637.9,7,0,0
775816,2646,1955,2,1,528.0,21655.8,0,8,72267347
1083263,3699,941,2,4,14.6,41441.7,6,0,0
161762,541,1109,2,5,1300.0,25794.3,1,0,0
42733,142,545,2,4,14.6,14257.1,6,0,0
985724,3362,1097,2,4,4100.0,30781.9,1,0,0
368016,1251,1861,0,3,47928.0,108839.9,1,0,0
2449055,8073,1856,2,4,100.0,81835.4,6,0,0
