trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1392119,4743,1768,2,4,32500.0,86860.9,1,0,0
442343,1504,1474,2,4,500.0,62790.4,1,0,0
444516,1511,736,2,4,17600.0,37035.1,1,0,0
3583102,1604,698,0,0,178.0,41248.1,7,0,0
3018205,10001,1945,2,4,14.6,69696.0,6,0,0
796684,2713,1550,2,4,14.6,35478.6,6,0,0
65271,217,1611,2,4,14.6,26819.2,6,0,0
3444404,3223,1519,0,0,17.0,16675.6,7,0,0
57302,191,1955,0,2,44209.0,94865.2,1,7,56899821
1234645,4225,1067,2,4,16100.0,42579.0,1,0,0
33366,107,1377,2,1,959.0,44211.7,3,9,80934089
3547922,520,1307,0,0,67.3,15998.0,7,0,0
535695,1824,651,2,4,15900.0,37444.0,1,0,0
341965,1160,2098,2,4,30.0,38312.4,6,0,0
167116,559,1890,2,1,2175.0,15047.0,5,2,77164244
1170792,4014,1276,2,4,100.0,36120.6,6,0,0
864421,2942,2111,0,3,5285.0,30772.8,1,0,0
3055801,10131,480,2,4,3100.0,30523.5,1,0,0
269105,922,1348,2,1,1652.0,19793.2,3,3,77783399
133978,449,1192,2,1,164.0,19024.5,5,1,84388368
961787,3277,372,2,4,2080.0,41084.2,1,0,0
3556168,785,2068,0,0,135.7,29525.8,7,0,0
1244620,4258,1537,2,4,10800.0,31009.0,1,0,0
156260,522,2043,2,4,6700.0,13069.6,1,0,0
622789,2124,521,2,1,287.0,39365.5,0,6,31666642
1143211,3909,253,2,4,7500.0,29660.4,1,0,0
1064861,3638,1104,0,3,500.0,500.0,1,0,0
451804,1535,1668,0,3,7000.0,62140.4,1,0,0
1041335,3560,2164,2,1,3350.0,11552.4,5,11,69438946
335016,1139,1925,0,3,12112.0,72160.5,1,0,0
250627,860,767,0,3,6800.0,19990.5,1,0,0
547902,1865,1038,2,1,1915.0,36231.6,5,3,61108732
331334,1128,972,2,4,14.6,32910.9,6,0,0
368363,1252,1109,2,4,3700.0,61084.7,1,0,0
656232,2242,1405,2,4,27100.0,45881.3,1,0,0
686582,2344,1672,2,4,14.6,14673.0,6,0,0
36421,117,759,2,4,480.0,15815.9,1,0,0
770876,2631,1775,0,2,3436.0,26973.4,1,2,22242445
599959,2042,1743,2,1,1258.0,17444.4,5,13,33737266
961105,3274,2129,2,4,14.6,28113.2,6,0,0
3449605,3786,1338,0,0,22.4,7394.6,7,0,0
1139823,3896,2016,0,2,33747.0,64194.8,1,1,75835334
254052,871,2140,0,3,24977.0,48550.4,1,0,0
3532436,57,2037,0,0,235.7,58151.0,7,0,0
479671,1635,378,0,3,18068.0,18968.0,1,0,0
146620,491,1469,2,1,9090.0,44760.5,5,3,26434993
2653738,8776,2040,2,4,5600.0,52893.2,1,0,0
677625,2315,1501,2,1,1673.0,42084.6,5,12,82363116
2648567,8759,657,1,4,11912.0,67582.6,1,0,0
455697,1547,910,2,4,14.6,79210.0,6,0,0
3663824,4330,2006,0,0,98.2,19674.2,7,0,0
593691,2022,1474,0,2,4652.0,28336.4,2,7,29230445
158155,529,1950,0,3,5016.0,27904.7,1,0,0
507794,1734,2010,2,4,13300.0,48608.8,1,0,0
513903,1758,2006,2,4,14.6,26800.7,6,0,0
649363,2219,386,2,4,2100.0,12882.2,1,0,0
1476711,5033,1399,2,4,2500.0,14714.4,1,0,0
