trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
814554,2773,1557,2,1,3354.0,30934.1,5,12,54261672
209629,711,701,2,4,6700.0,31012.5,1,0,0
1031330,3524,1816,2,4,2560.0,16896.4,1,0,0
733180,2505,1447,2,4,2640.0,24177.8,1,0,0
21433,71,583,2,1,1602.0,45400.1,0,5,11544728
667366,2278,1680,2,1,7377.0,30875.7,0,7,48851555
162099,542,765,2,1,2750.0,14977.9,5,12,82309841
6307,25,1770,2,1,1110.0,90417.7,0,1,79838293
968550,3301,2129,2,4,14.6,22162.9,6,0,0
1208570,4134,738,2,1,5932.0,16571.9,5,12,37454885
3202908,10630,910,2,4,14.6,35492.1,6,0,0
1223756,4190,1896,2,1,6763.0,24353.4,8,9,57476657
3531593,35,1733,0,0,65.9,14961.3,7,0,0
816632,2781,1015,0,3,1200.0,28936.6,1,0,0
63031,208,1721,2,4,8400.0,30634.1,1,0,0
1066396,3644,1194,2,1,2304.0,19138.3,1,5,34674823
3268688,10857,1835,2,4,12200.0,101.8,5,0,0
218213,742,917,0,2,4263.0,24931.6,2,8,46127873
344929,1168,1215,2,4,14.6,16513.1,6,0,0
152502,510,824,2,1,1043.0,19467.1,3,4,56986600
1372603,4681,1945,2,4,14.6,36958.5,6,0,0
701068,2399,732,2,4,6800.0,33668.6,1,0,0
426279,1448,1039,0,3,10100.0,11200.0,1,0,0
612082,2085,1981,2,1,4045.0,20970.8,3,5,30590856
1063983,3635,1914,2,4,4400.0,14643.5,1,0,0
716596,2454,972,2,4,14.6,27404.2,6,0,0
1107922,3784,1429,2,4,14.6,26746.2,6,0,0
3586554,1702,1794,0,0,124.7,29760.4,7,0,0
679663,2321,1485,0,3,30580.0,97318.9,1,0,0
1867928,6321,1517,2,4,2100.0,22738.8,1,0,0
597850,2035,1621,2,1,8404.0,59108.6,5,4,67583274
248617,854,1715,2,1,1817.0,24302.6,8,8,54977858
273073,935,1502,0,2,3177.0,6854.0,1,1,83191752
647952,2215,2020,2,4,100.0,23643.5,1,0,0
117128,395,1221,0,3,22054.0,59601.9,1,0,0
