trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
2068.0,2,1,3201.2190993667664,12352.13732399008,5,9,82094432.36411907
1884.0,2,1,4072.2073171173784,22247.498301536893,0,3,42279552.88854215
2110.22421247952,2,4,1998.133438820375,35551.78683111656,1,0,0.0
1539.6002677459173,2,4,7.085250028148836,12173.774587487533,5,0,0.0
1154.0,2,1,9544.770158330444,40058.111382248506,0,2,63167712.72710794
1094.0,2,4,13450.533912458275,52072.52937348227,1,0,0.0
1460.5994591886617,2,1,933.3007265931445,30435.54533710079,3,6,30695278.59394683
519.504451078484,0,3,22757.683507225174,63094.547102409306,1,0,0.0
948.3123327479535,2,1,1993.4247473908592,35604.171158738754,0,2,55147191.16283144
2127.2478898420295,2,4,4897.770377660754,64283.21095697793,1,0,0.0
1346.3398730874394,2,4,24603.673331893773,64745.94876392107,1,0,0.0
1972.3253740336422,0,3,3766.0106769372674,53178.36286919314,1,0,0.0
255.12244687572678,2,1,2194.261062917367,14643.051525812967,1,4,20392895.038735967
2127.3014539916417,2,4,21040.94341662382,31089.26729707614,1,0,0.0
940.7052998573782,2,4,3600.4618174627635,38591.36387072869,1,0,0.0
1550.0,0,0,251.46070562671787,59724.44742887173,7,0,0.0
1738.4512871889779,0,0,215.39995386674516,23495.88975305011,7,0,0.0
1190.2369525979814,2,1,9624.644654849602,27315.38034769464,5,8,37134953.50786796
1154.0,2,1,9009.562620588187,59446.14754581838,5,1,43746734.36401342
1945.0,0,0,147.7879392813189,26778.95619064689,7,0,0.0
1756.804300448755,2,4,9551.117982345235,15225.759794168398,1,0,0.0
1837.5161000203764,2,5,2277.2580862132354,61055.71607050179,1,0,0.0
1032.3385529864645,0,3,4943.811600624581,30062.571823489052,1,0,0.0
586.476549517808,0,0,119.11637186640631,25416.622156087502,7,0,0.0
1284.9746160461304,0,0,334.6616987335533,99047.1615437463,7,0,0.0
1846.9402520130145,2,4,13552.01170165384,12921.692678070383,1,0,0.0
561.0282718167394,2,4,14.600000381469727,18878.862008997767,6,0,0.0
1773.0699077915758,0,2,5609.989416933648,27893.355618784106,2,9,40270031.62808036
914.0856579323697,2,4,6539.803795667874,22353.267785614305,1,0,0.0
767.2360527592624,2,4,9689.519251547927,26520.869995653135,5,0,0.0
972.0,2,4,30.0,22334.67861907707,6,0,0.0
912.6354285983639,2,4,14.600000381469727,28333.969640289288,6,0,0.0
1056.2329325761773,2,4,7736.779004745445,68765.50780852298,1,0,0.0
1967.3974818182837,2,1,1544.9264879133382,37471.49316069334,5,3,31103942.64945909
2017.7585201971974,2,4,14988.878216312674,42258.40106440924,1,0,0.0
383.62896535889195,2,4,23984.028556503716,90172.5966907815,1,0,0.0
1073.6469141937107,2,1,1200.0,16942.69671970017,0,6,42072742.17249886
2159.0,2,4,14.600000381469727,34167.363496252234,6,0,0.0
1899.0997693228883,0,0,233.61044150194436,48224.03926458442,7,0,0.0
2043.2271548021256,0,0,84.1670820135,18121.31438951176,7,0,0.0
1542.287386117943,0,3,47244.349885020034,92764.29024340192,1,0,0.0
1848.55750423348,0,3,15037.845941197918,74962.18264661581,1,0,0.0
972.0,2,1,2785.4689484544056,30671.72240594676,5,11,40314566.79012595
1192.1066110058864,0,3,15403.95664033948,44699.09839439144,1,0,0.0
1429.0,2,1,6588.073449979977,67187.54592845,5,10,84823950.49086706
1404.9604712491096,2,4,2842.182523849695,38626.78233225628,1,0,0.0
1763.476541191497,2,4,14.600000381469727,83108.58691029625,6,0,0.0
1016.9458974102813,2,4,14.600000381469727,17960.561639225307,6,0,0.0
2037.0,2,4,14.600000381469727,25851.935729619658,6,0,0.0
1719.3813441506693,0,0,137.51638170056123,33016.67902952604,7,0,0.0
1945.3254223488752,0,0,159.5517939866361,32703.18415867923,7,0,0.0
2083.5540645532174,2,4,3367.9806991212677,38756.61740568379,1,0,0.0
1870.5265284125517,2,1,3996.849472052127,30312.999236177115,5,4,84299828.08053719
525.4392380808753,0,0,72.20426986278873,17036.19948162407,7,0,0.0
1573.3051979042773,0,3,34365.92396166716,97718.58517753753,1,0,0.0
640.3318810877348,2,1,162.19971994171485,30112.014949845678,0,9,88610411.10904592
1246.0,2,4,4000.3878529712388,18113.80113415024,1,0,0.0
1973.466950260755,2,4,14.600000381469727,27356.375215062326,6,0,0.0
1641.0,2,1,5080.9989093028,79063.77893098314,5,13,66178432.271340765
1550.0,2,4,14.600000381469727,35969.241805318234,6,0,0.0
1708.0655014361232,2,4,1100.0,58000.39602471434,1,0,0.0
1869.6987837917873,2,1,3096.446700185059,14491.522836965687,5,3,4876827.49756779
1185.8525355330876,2,4,5307.551428773324,75399.02509715628,1,0,0.0
1985.024308552432,0,3,7349.083143602463,26309.026713828334,1,0,0.0
1624.0923908355535,1,4,2500.0,59525.37144759066,1,0,0.0
1886.9635954834553,2,4,8033.138658780076,96630.96426966423,1,0,0.0
987.6942213469947,2,4,1116.425551593012,30677.267063314193,1,0,0.0
1840.8279515951704,2,4,3375.866022531973,37498.041398220856,1,0,0.0
859.2212182146843,2,4,3249.197131996014,40405.91272787734,1,0,0.0
1332.537108685262,0,0,203.90767206236595,48073.705458356555,7,0,0.0
1641.0,0,3,22445.17065750574,76124.97455463088,1,0,0.0
1611.0,0,0,125.00426063733286,35178.55001317266,7,0,0.0
2093.9377061133728,0,0,400.0,91593.62933834949,7,0,0.0
651.8913780963709,2,1,6182.801491898845,25334.317550485885,5,10,79561617.87152553
2055.2062072253507,0,2,24888.00986676033,56797.70922770994,1,12,56213879.654791534
1672.0,0,0,177.14113607359715,36215.248566510374,7,0,0.0
252.1151520959236,2,4,14.600000381469727,27783.729043173968,6,0,0.0
1276.0,0,2,6591.048136648464,37649.70012187578,2,7,76453925.62304844
2159.0,2,4,14.600000381469727,55551.68286979117,6,0,0.0
2068.0,2,4,14.600000381469727,74082.58285584793,6,0,0.0
217.32084056469012,0,3,14088.994702376918,47591.38510157649,1,0,0.0
2033.486929153465,2,4,14.600000381469727,60149.311491448076,6,0,0.0
2098.109550415848,2,4,14.600000381469727,42764.30716249536,6,0,0.0
1260.016378253991,2,1,4148.648945800144,49252.88372171272,5,12,6123602.62566169
1002.0,2,4,2300.0,31925.910414019327,1,0,0.0
454.89992067535786,0,0,62.93271534607364,9899.25506051409,7,0,0.0
1872.3413503115928,2,4,14.600000381469727,17777.231804336632,6,0,0.0
1258.5229868570843,2,1,9610.77945537724,34802.26535970691,0,2,62584167.7233251
1889.4897832572283,0,0,148.0291258688957,64844.88926415231,7,0,0.0
484.3347649923797,2,1,1942.3273683353411,40928.51456010402,5,1,63743358.18424536
1063.0,0,3,16160.158642050486,47362.014735815144,1,0,0.0
1883.8600087305424,0,3,6391.781511586961,79755.17696588182,1,0,0.0
1987.3907896000817,0,3,9797.19391653783,17582.83451316746,1,0,0.0
1583.6967775263004,2,1,4301.624839816627,54124.87915046361,5,10,60165388.0315552
668.7054343875532,2,4,3809.7844807843735,23931.13289588832,1,0,0.0
1092.0116391623562,2,4,14.600000381469727,23261.78573059047,6,0,0.0
1801.8955382974898,0,2,49369.111933568674,75832.55777617723,1,7,39781052.339790285
1185.0,2,4,3108.122404895536,15759.27654993532,1,0,0.0
2078.7414064979225,0,0,55.289417711825436,20444.407256400766,7,0,0.0
2044.9068236273322,0,3,251.42798225544163,24904.230134579786,1,0,0.0
1416.9257641236968,2,4,5716.463782300754,41338.79038284187,1,0,0.0
2129.0,0,0,144.9203423001584,35662.504588036776,7,0,0.0
80.71091874925104,0,3,13141.147461638802,14925.798080470277,1,0,0.0
1794.0,0,3,10023.131087090303,28155.640417353803,1,0,0.0
1503.7169097340327,0,3,8039.837990177836,44337.5325473113,1,0,0.0
1164.8421968426844,0,3,16145.399485456552,41444.12406311971,1,0,0.0
910.6610580872166,2,4,14.600000381469727,21932.793923781515,6,0,0.0
1836.5252750842571,2,5,1200.0,34914.69741707296,1,0,0.0
1611.0,0,0,70.23715650539599,17381.29810548553,7,0,0.0
1771.6816428085474,0,0,227.37114251065077,54491.16877490188,7,0,0.0
1793.5359796761195,2,4,20964.757084553283,27490.332455582073,1,0,0.0
545.200886708998,2,4,6187.323948704343,34788.83172245242,1,0,0.0
227.07925205939307,2,4,9981.136356422225,37793.06516620398,1,0,0.0
1036.0681525836305,0,0,313.5306336766345,79407.5126675044,7,0,0.0
2085.6579071941305,2,4,1700.0,16831.382236547353,1,0,0.0
1746.4651759886497,2,1,3368.449562563025,12886.153353583912,5,8,61465420.29580193
1006.1314109973702,0,3,21037.628511128158,54062.07318931662,1,0,0.0
2006.0,2,4,14.600000381469727,13071.645296310506,6,0,0.0
1610.780866825477,2,1,7605.729398560049,17751.067875234778,5,13,5477688.38212099
1716.737152790888,0,3,17588.589181951807,46442.34872575852,1,0,0.0
1650.6157376248157,2,4,2099.278004646776,32005.122224225033,1,0,0.0
1976.0,2,4,2400.0,22176.24606928779,1,0,0.0
1265.6912284713299,1,4,2422.8651859107067,55133.82255450795,1,0,0.0
2041.1530818556798,2,1,1200.0,43411.340008225416,5,6,96751827.90018006
483.6249544689548,0,0,94.01530625353729,23147.86760529602,7,0,0.0
1447.1686467053667,2,1,2682.126897937849,16971.333317887085,5,13,12897032.779419629
435.0735961024576,2,4,14.600000381469727,21481.869124778004,6,0,0.0
706.8833686286312,0,2,49602.979426917496,83038.42549732835,1,12,44624936.569328435
2171.6034606024023,2,1,86.45501956710397,25940.733569089443,1,3,43892382.17802599
1674.3291976732417,2,4,12751.05181022432,39955.51570593975,1,0,0.0
215.03544913226673,0,0,138.52593920529054,35197.4464087454,7,0,0.0
1197.3338725457243,0,0,161.2683992047069,39096.57751838705,7,0,0.0
2107.4752325480717,0,0,275.6039076444585,69902.0611014634,7,0,0.0
1255.4036633136488,2,1,8.283485316452426,37881.353190390684,3,11,41427418.95706395
1993.1946607217326,2,4,3710.503327788747,23070.647641651976,1,0,0.0
1985.3476856392128,0,0,154.5829757354174,22822.732360415837,7,0,0.0
919.2089913572061,2,4,11138.601799008418,37280.11164010225,1,0,0.0
1652.297486431527,0,3,19228.850637244577,56416.71772456936,1,0,0.0
1825.0,2,5,2246.0386621037474,54290.96800715537,1,0,0.0
312.9881972403978,2,4,14.600000381469727,24971.081950512846,6,0,0.0
1429.0,0,3,24453.127488557915,67667.5884401034,1,0,0.0
2068.0,0,0,99.9087642131173,24501.220117460605,7,0,0.0
880.0,2,4,32253.5631561867,53847.271476782276,1,0,0.0
173.68638132621038,2,4,5699.899031150201,63284.5271238921,1,0,0.0
920.9105479206914,2,1,2209.3317618041806,24383.378945862143,5,5,57370607.01537467
1429.0,0,3,7572.348354863047,30943.45637977116,1,0,0.0
1611.0,0,3,33426.03439973922,112810.89639127055,1,0,0.0
1555.618764444428,2,4,18714.81494332024,23753.03368625272,1,0,0.0
1337.3478956158526,2,4,14.600000381469727,64032.821721438646,6,0,0.0
2037.0,2,4,9371.942898994625,46008.31754945357,1,0,0.0
1678.2161623818895,0,0,21.879734390911715,17324.739013522096,7,0,0.0
1464.3096906271824,2,1,2053.8731016584543,15785.187467982694,5,4,2513583.6651223092
2159.0,2,4,31.42850325932053,-6698.549815166873,5,0,0.0
1737.961150333408,0,2,5028.221824667921,24329.278317767585,2,6,31475093.581861038
2172.144749735668,2,4,1421.038635528823,44738.29244490539,1,0,0.0
1839.4700751310968,2,4,14.600000381469727,55148.439217403014,6,0,0.0
1672.0,0,0,131.2627263720821,19469.878105032854,7,0,0.0
631.2558662005925,2,1,57.20243531057495,29959.39271145712,3,8,77020369.4930614
1818.3554758444275,2,4,5141.399920913703,25210.194935512387,1,0,0.0
615.8665482660039,2,4,14.600000381469727,19866.945735496876,6,0,0.0
1629.2577329153041,2,4,4393.219541756695,16566.12426018842,1,0,0.0
2159.0,0,0,174.09186922602154,51521.68758316148,7,0,0.0
1653.638792187049,1,4,11135.040331037886,35688.42619862502,1,0,0.0
627.9111579003898,2,4,700.0,41401.17162820462,1,0,0.0
1226.331984959073,2,4,14.600000381469727,18902.553366873242,6,0,0.0
1060.9934655952532,0,3,8263.866579074183,26487.047880813832,1,0,0.0
880.0,2,4,37946.28493998353,6858.606830690269,1,0,0.0
1466.6086082235174,2,4,5693.286876933696,42147.96771819228,1,0,0.0
1617.6059610181594,2,1,3052.690562906664,17567.479054998435,5,9,47370137.9116811
1845.4994627548137,0,3,8609.28261377013,15969.731266556446,1,0,0.0
1861.0121369150515,2,1,3391.0274214052647,14946.522397179862,5,3,93943844.23062027
1002.0,2,4,8259.180574778109,28836.443542576362,1,0,0.0
1771.5958012426363,2,1,167.06570718648678,15017.770017751243,5,1,84562100.61605455
1641.0,0,0,120.00449629051089,20907.56816385419,7,0,0.0
1883.618983995099,2,4,50292.108994243856,62089.52739250478,1,0,0.0
2124.7981012392565,2,1,3050.82914522161,29341.842795882032,5,7,10662985.904609557
1715.6892606424929,2,4,14.600000381469727,26372.68529157526,6,0,0.0
1064.1280817359386,0,2,4800.0,21260.225870859096,2,11,17607813.72138444
1465.7594312074418,2,4,14.600000381469727,37046.38140449548,6,0,0.0
1832.3825369820981,2,4,1300.0,25171.766539643988,1,0,0.0
1833.2218178647777,2,4,2010.6070012137438,35673.03952952429,1,0,0.0
829.7531961356457,0,2,3458.2845884374615,23187.864713019753,1,6,47251042.559291445
1764.0,0,0,144.44681747865425,27599.631042897538,7,0,0.0
2098.0,0,3,15309.198978186601,69778.68788838972,1,0,0.0
1097.5564831914605,2,4,47783.422534423684,50881.12119186545,1,0,0.0
2167.7912728843985,2,1,1119.0669438285245,23957.40373086052,0,2,61857853.48199382
2141.0,0,2,6263.067459846421,35959.390003687186,2,13,20702027.86086872
2002.6512349735879,2,4,2400.0,36896.353448042275,1,0,0.0
1710.1439824261404,2,4,14.600000381469727,11660.041344266963,6,0,0.0
2073.6215442677794,0,2,3110.462893109541,17411.14915387689,1,4,98700125.94165334
1137.1281643796892,2,4,17624.730797329434,95442.57596264243,1,0,0.0
1430.417171278476,0,0,326.7822544741272,79067.78264116643,7,0,0.0
2081.7742842594903,0,0,106.93959843864427,21200.14850513049,7,0,0.0
1338.0,2,1,135.20550646403856,30298.72202801871,0,6,31320053.697400168
1472.5000050390033,2,1,5532.652591314898,51668.233155224894,5,9,61053840.22938588
1351.366623757546,0,2,6303.145784412113,40085.74540212045,2,12,81144733.16501051
1399.0,2,4,3285.3449225036784,24943.75328387809,1,0,0.0
1011.1551040606739,2,4,19592.547078682685,35152.32636743416,1,0,0.0
1399.0,2,4,4226.507034332678,14376.174544156367,1,0,0.0
1838.0474747177204,2,4,703.5262720366144,22973.865374028017,1,0,0.0
2130.5487721996656,0,0,300.0,62350.33431881948,7,0,0.0
2116.1201700879824,2,4,14.600000381469727,46055.422466527554,6,0,0.0
1897.8227045746953,0,2,6908.65630875874,33590.26973210802,2,8,22437454.0458912
515.034432487528,0,3,2700.0,24005.072904365865,1,0,0.0
1641.0,2,4,14.600000381469727,12975.533966335988,6,0,0.0
1004.8960633058906,2,4,10680.23877032273,34435.309661606785,1,0,0.0
1794.0,2,1,1160.9958210362436,53423.90018167942,5,9,77983977.47754861
1306.7309125167594,2,1,4001.8508640801483,38340.61232791308,0,4,74105502.84137626
1194.6335143817648,2,4,2639.1503677245273,41417.37340399611,1,0,0.0
884.1094429150298,0,3,17387.540651593063,62395.59098281412,1,0,0.0
1710.0871936920676,2,1,893.4457523426652,56289.019643630345,0,5,68672281.19539718
